# FBP,BGP,LogLik
0.000706,0.000706,-13973.259749
0.096178,0.096178,-10537.461068
0.185491,0.185491,-11567.260157
0.039673,0.039673,-10367.355474
0.010418,0.010418,-11231.156792
0.081356,0.081356,-10424.368059
0.074479,0.074479,-10382.923799
0.171431,0.171431,-11381.460802
0.005322,0.005322,-11860.781388
0.184030,0.184030,-11547.670689
0.136181,0.136181,-10946.971157
0.180845,0.180845,-11505.195010
0.121506,0.121506,-10783.452938
0.162391,0.162391,-11265.403582
0.067109,0.067109,-10348.510748
0.069913,0.069913,-10360.246549
0.077975,0.077975,-10402.976141
0.150959,0.150959,-11122.934723
0.073858,0.073858,-10379.596150
0.048444,0.048444,-10327.271993
0.187534,0.187534,-11594.750874
0.181602,0.181602,-11515.264201
0.069759,0.069759,-10359.557749
0.126928,0.126928,-10842.393599
0.054768,0.054768,-10321.341585
0.041223,0.041223,-10356.999541
0.067268,0.067268,-10349.128713
0.065420,0.065420,-10342.324760
0.176455,0.176455,-11447.150029
0.164461,0.164461,-11291.728893
0.141925,0.141925,-11014.154534
0.191869,0.191869,-11653.495659
