# FBP,BGP,LogLik
0.180188,0.180188,-10397.162595
0.080389,0.080389,-9123.397302
0.064351,0.064351,-9011.164341
0.163635,0.163635,-10144.684046
0.139238,0.139238,-9796.202352
0.022957,0.022957,-9150.568533
0.141467,0.141467,-9826.740248
0.190240,0.190240,-10556.203538
0.099442,0.099442,-9306.458883
0.098117,0.098117,-9292.387425
0.144715,0.144715,-9871.752655
0.039971,0.039971,-8971.021217
0.073401,0.073401,-9068.745042
0.063384,0.063384,-9006.042988
0.199177,0.199177,-10701.035345
0.032324,0.032324,-9017.411780
0.034791,0.034791,-8997.742553
0.092181,0.092181,-9231.599184
0.054862,0.054862,-8971.250891
0.174135,0.174135,-10303.453600
0.087295,0.087295,-9184.581019
0.136979,0.136979,-9765.529269
0.163641,0.163641,-10144.767512
0.054409,0.054409,-8969.982694
0.146548,0.146548,-9897.396677
0.079819,0.079819,-9118.651221
0.050904,0.050904,-8962.467532
0.178022,0.178022,-10363.444583
0.113007,0.113007,-9459.961525
0.099266,0.099266,-9304.585598
0.036121,0.036121,-8989.131001
0.180328,0.180328,-10399.352033
