# FBP,BGP,LogLik
0.114509,0.114509,-11443.624330
0.115109,0.115109,-11450.357408
0.119271,0.119271,-11497.734835
0.050140,0.050140,-10983.271848
0.164216,0.164216,-12064.633332
0.194089,0.194089,-12475.836692
0.055577,0.055577,-10988.340780
0.173099,0.173099,-12184.933437
0.058610,0.058610,-10995.608970
0.069785,0.069785,-11044.263087
0.157089,0.157089,-11969.615253
0.027466,0.027466,-11141.574399
0.012362,0.012362,-11661.983488
0.077327,0.077327,-11092.575644
0.025937,0.025937,-11169.668097
0.015911,0.015911,-11471.981875
0.117746,0.117746,-11480.237528
0.036795,0.036795,-11029.777523
0.060180,0.060180,-11000.474634
0.145818,0.145818,-11822.628925
0.018599,0.018599,-11364.695857
0.198794,0.198794,-12542.072037
0.061751,0.061751,-11006.045815
0.109126,0.109126,-11384.393040
0.158370,0.158370,-11986.586477
0.047401,0.047401,-10985.187091
0.068233,0.068233,-11035.713243
0.041254,0.041254,-11002.808772
0.075716,0.075716,-11081.376068
0.146987,0.146987,-11837.674598
0.142885,0.142885,-11785.139280
0.036404,0.036404,-11032.823789
