# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.052224,0.052224,-11761.998087, -11841.940960
2,0.069760,0.069760,-11314.092806, -11387.585045
2,0.160673,0.160673,-10920.434067, -10972.818930
2,0.160646,0.160646,-10920.299558, -11039.205519
2,0.140901,0.140901,-10850.610540, -10874.372299
2,0.024728,0.024728,-13261.656311, -13354.370692
2,0.056805,0.056805,-11621.609959, -11670.571712
2,0.187859,0.187859,-11100.927517, -11275.518101
2,0.090505,0.090505,-11269.515011, -11479.667646
2,0.124369,0.124369,-10841.537581, -10971.887997
2,0.003662,0.003662,-17889.656901, -18033.352646
2,0.103604,0.103604,-10911.223271, -11082.652815
2,0.137829,0.137829,-10845.224310, -10897.194949
2,0.011776,0.011776,-14990.922739, -15102.731246
2,0.023057,0.023057,-13648.988814, -13677.957018
2,0.073674,0.073674,-11242.111234, -11260.260626
2,0.188892,0.188892,-11109.455714, -11207.184710
2,0.049760,0.049760,-11846.044133, -11957.940520
2,0.004321,0.004321,-17471.857923, -17563.578342
2,0.161856,0.161856,-10926.383279, -11037.231914
2,0.169850,0.169850,-10971.372910, -11020.542032
2,0.107339,0.107339,-10890.883300, -11006.540219
2,0.178609,0.178609,-11029.732990, -11081.581147
2,0.035807,0.035807,-12472.225120, -12608.467131
2,0.054934,0.054934,-11676.623531, -11866.647949
2,0.004090,0.004090,-17610.206635, -17663.600516
2,0.116686,0.116686,-10855.569238, -10878.178817
2,0.177478,0.177478,-11021.683614, -11068.283382
2,0.121280,0.121280,-10845.662043, -10899.543014
2,0.016057,0.016057,-14254.241081, -14362.309895
2,0.138645,0.138645,-10846.499667, -10945.269633
2,0.135188,0.135188,-10841.885550, -10950.380030
3,0.052224,0.052224,-10528.248774, -11005.909602
3,0.069760,0.069760,-10275.362374, -10719.151305
3,0.160673,0.160673,-10419.554775, -10708.330040
3,0.160646,0.160646,-10419.317767, -10690.684114
3,0.140901,0.140901,-10269.081776, -10612.553379
3,0.024728,0.024728,-11520.368782, -12034.327822
3,0.056805,0.056805,-10444.690862, -10885.549618
3,0.187859,0.187859,-10693.040911, -11061.285817
3,0.090505,0.090505,-10149.456650, -10487.208913
3,0.124369,0.124369,-10181.570574, -10578.318569
3,0.003662,0.003662,-14795.281781, -15139.279679
3,0.103604,0.103604,-10133.888132, -10682.241186
3,0.137829,0.137829,-10249.956785, -10944.204895
3,0.011776,0.011776,-12754.712859, -13290.761789
3,0.023057,0.023057,-11629.554042, -11887.941961
3,0.073674,0.073674,-10239.886650, -10535.676944
3,0.188892,0.188892,-10704.762523, -10960.012333
