# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.002548,0.002548,-17990.922566, -17994.833920
2,0.152654,0.152654,-10591.788359, -10617.036145
2,0.083283,0.083283,-10859.071851, -10956.819548
2,0.086448,0.086448,-10833.107532, -10975.479418
2,0.096223,0.096223,-10740.124466, -10775.965426
2,0.089842,0.089842,-10808.784575, -10813.196841
2,0.099494,0.099494,-10709.709010, -11023.633281
2,0.069181,0.069181,-11024.532086, -11109.600763
2,0.090669,0.090669,-10800.155783, -10833.132911
2,0.080930,0.080930,-10880.771844, -11061.589564
2,0.103649,0.103649,-10675.975447, -10685.356148
2,0.124654,0.124654,-10577.317181, -10581.922349
2,0.048208,0.048208,-11489.241287, -11499.976291
2,0.101687,0.101687,-10691.239216, -10708.871686
2,0.118924,0.118924,-10593.471715, -10634.960962
2,0.003390,0.003390,-17281.831701, -17306.362243
2,0.104099,0.104099,-10672.633752, -10690.712191
2,0.047859,0.047859,-11500.198933, -11504.802154
2,0.080908,0.080908,-10880.990248, -10906.575418
2,0.165306,0.165306,-10641.018024, -10720.083366
2,0.065247,0.065247,-11088.129533, -11223.952600
2,0.096643,0.096643,-10736.017541, -10834.787507
2,0.004948,0.004948,-16352.150267, -16390.386863
2,0.061750,0.061750,-11152.464511, -11226.525146
2,0.127944,0.127944,-10571.282270, -10595.133766
2,0.063032,0.063032,-11127.968802, -11132.573972
2,0.041160,0.041160,-12197.868139, -12238.346216
2,0.058131,0.058131,-11227.718643, -11280.712212
2,0.190876,0.190876,-10806.228968, -10885.517913
2,0.017360,0.017360,-13423.454059, -13460.478380
2,0.092672,0.092672,-10777.254238, -10899.136269
2,0.011677,0.011677,-14310.729266, -14423.212248
3,0.002548,0.002548,-15305.619710, -15812.163908
3,0.152654,0.152654,-10364.554193, -10559.105365
3,0.083283,0.083283,-10462.766748, -10683.837353
3,0.086448,0.086448,-10097.710143, -10331.203577
3,0.096223,0.096223,-10087.282682, -10299.324756
3,0.089842,0.089842,-10091.365850, -10435.433000
3,0.099494,0.099494,-10088.834020, -10341.111770
3,0.069181,0.069181,-10184.774105, -10455.357303
3,0.090669,0.090669,-10116.800099, -10420.490393
3,0.080930,0.080930,-10470.830332, -10544.323769
3,0.103649,0.103649,-10458.151071, -10502.712925
3,0.124654,0.124654,-10168.473824, -10358.626649
3,0.048208,0.048208,-10470.525480, -10705.977645
3,0.101687,0.101687,-10091.158565, -10386.552142
3,0.118924,0.118924,-10428.270780, -10531.487680
3,0.003390,0.003390,-14645.445367, -15455.419098
3,0.104099,0.104099,-10094.849438, -10348.275067
3,0.047859,0.047859,-10812.473416, -10929.635926
3,0.080908,0.080908,-10114.984702, -10319.296575
3,0.165306,0.165306,-10584.825268, -10602.736293
3,0.065247,0.065247,-10326.635733, -10718.826388
3,0.096643,0.096643,-10087.349613, -10297.229676
3,0.004948,0.004948,-13965.750526, -14817.408527
3,0.061750,0.061750,-10257.805218, -10587.535393
3,0.127944,0.127944,-10186.391549, -10473.719899
3,0.063032,0.063032,-10243.330977, -10580.043438
3,0.041160,0.041160,-10966.345596, -11156.419005
3,0.058131,0.058131,-10303.367481, -10864.877057
3,0.190876,0.190876,-10703.837762, -10788.103802
3,0.017360,0.017360,-11831.163554, -12088.713352
3,0.092672,0.092672,-10088.344236, -10291.800420
3,0.011677,0.011677,-12790.178098, -13029.191124
4,0.002548,0.002548,-13168.020913, -14280.069269
4,0.152654,0.152654,-10288.598008, -10551.052039
4,0.083283,0.083283,-9753.744340, -10144.458950
4,0.086448,0.086448,-9760.438841, -10260.147860
4,0.096223,0.096223,-9793.650508, -10181.178340
4,0.089842,0.089842,-9816.043209, -10197.555683
4,0.099494,0.099494,-9850.113835, -10207.314376
4,0.069181,0.069181,-9815.563028, -10175.220171
4,0.090669,0.090669,-9896.209551, -10402.664159
4,0.080930,0.080930,-9801.992105, -10168.991979
4,0.103649,0.103649,-9966.283419, -10364.088125
4,0.124654,0.124654,-10137.120886, -10443.575464
4,0.048208,0.048208,-9973.715039, -10600.689781
4,0.101687,0.101687,-9819.544910, -10170.910013
4,0.118924,0.118924,-10022.344942, -10358.508531
4,0.003390,0.003390,-12787.828227, -13827.981642
4,0.104099,0.104099,-9832.471885, -10148.510456
4,0.047859,0.047859,-10104.044410, -10569.094357
4,0.080908,0.080908,-9750.168572, -10172.772442
4,0.165306,0.165306,-10511.126390, -10681.216167
4,0.065247,0.065247,-9819.537166, -10093.342003
4,0.096643,0.096643,-9953.537738, -10264.323419
4,0.004948,0.004948,-12291.219642, -13489.008976
4,0.061750,0.061750,-9776.865686, -10357.260568
4,0.127944,0.127944,-10002.254562, -10396.582467
