# FBP,BGP,LogLik
0.002548,0.002548,-11212.246890
0.152654,0.152654,-10188.032286
0.083283,0.083283,-9381.940683
0.086448,0.086448,-9408.756775
0.096223,0.096223,-9499.786464
0.089842,0.089842,-9439.030627
0.099494,0.099494,-9532.716741
0.069181,0.069181,-9282.007135
0.090669,0.090669,-9446.627737
0.080930,0.080930,-9362.949737
0.103649,0.103649,-9576.126801
0.124654,0.124654,-9818.684802
0.048208,0.048208,-9219.113774
0.101687,0.101687,-9555.420687
0.118924,0.118924,-9749.101997
0.003390,0.003390,-10947.772152
0.104099,0.104099,-9580.932673
0.047859,0.047859,-9219.323575
0.080908,0.080908,-9362.771714
0.165306,0.165306,-10368.242247
0.065247,0.065247,-9260.977717
0.096643,0.096643,-9503.953799
0.004948,0.004948,-10606.079787
0.061750,0.061750,-9245.341975
0.127944,0.127944,-9859.668473
0.063032,0.063032,-9250.719422
0.041160,0.041160,-9234.643341
0.058131,0.058131,-9232.559378
0.190876,0.190876,-10753.143966
0.017360,0.017360,-9614.145384
0.092672,0.092672,-9465.375516
0.011677,0.011677,-9892.880345
