# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.190498,0.190498,-11010.648612, -11014.560634
2,0.099732,0.099732,-11025.482140, -11251.727191
2,0.065667,0.065667,-11626.340268, -11630.945438
2,0.073611,0.073611,-11432.731402, -11482.574663
2,0.160769,0.160769,-10857.713611, -10910.132634
2,0.076474,0.076474,-11372.419689, -11427.685654
2,0.154034,0.154034,-10840.396917, -10972.177948
2,0.088092,0.088092,-11170.574332, -11199.325906
2,0.168815,0.168815,-10887.322506, -11051.520899
2,0.015241,0.015241,-15091.071868, -15161.211757
2,0.096226,0.096226,-11063.943835, -11131.725409
2,0.093370,0.093370,-11098.499072, -11169.853664
2,0.052866,0.052866,-12040.702921, -12082.613616
2,0.188723,0.188723,-10998.338089, -11150.742660
2,0.181006,0.181006,-10949.262199, -11018.260133
2,0.088719,0.088719,-11161.427001, -11241.821411
2,0.019432,0.019432,-14439.912093, -14579.662445
2,0.041357,0.041357,-12568.540430, -12582.101170
2,0.054298,0.054298,-11986.685939, -11990.595891
2,0.096844,0.096844,-11056.850613, -11124.696945
2,0.067675,0.067675,-11573.446150, -11783.774298
2,0.154827,0.154827,-10842.067580, -10939.325027
2,0.095205,0.095205,-11075.948298, -11151.025821
2,0.174074,0.174074,-10911.611172, -11002.257399
2,0.199156,0.199156,-11075.970902, -11142.847609
2,0.043967,0.043967,-12431.999270, -12436.604382
2,0.122334,0.122334,-10866.498355, -10871.103526
2,0.169500,0.169500,-10890.270676, -10997.057764
2,0.189047,0.189047,-11000.559984, -11098.704026
2,0.058017,0.058017,-11856.226756, -12047.648190
2,0.145409,0.145409,-10828.935043, -10861.948293
2,0.003003,0.003003,-19662.094353, -19704.608036
3,0.190498,0.190498,-10803.008506, -10916.780810
3,0.099732,0.099732,-10458.929027, -10761.632009
3,0.065667,0.065667,-10791.900822, -11081.885485
3,0.073611,0.073611,-10673.224444, -11021.272898
3,0.160769,0.160769,-10635.441296, -10794.303244
3,0.076474,0.076474,-10637.706212, -10974.774212
3,0.154034,0.154034,-10525.376293, -10667.237077
3,0.088092,0.088092,-10526.470713, -10813.781991
3,0.168815,0.168815,-10620.122133, -10766.381066
3,0.015241,0.015241,-13414.208218, -13561.864621
3,0.096226,0.096226,-10475.236738, -10736.668314
3,0.093370,0.093370,-10491.006097, -10721.476722
3,0.052866,0.052866,-11061.515562, -11294.643559
3,0.188723,0.188723,-10786.236890, -10943.746094
3,0.181006,0.181006,-10716.942451, -11001.736173
3,0.088719,0.088719,-10521.807416, -10739.970526
3,0.019432,0.019432,-12775.565652, -13008.396982
3,0.041357,0.041357,-11422.830868, -11537.222761
3,0.054298,0.054298,-11025.490727, -11297.257969
3,0.096844,0.096844,-10472.121628, -10713.439365
3,0.067675,0.067675,-10758.875358, -11010.632242
3,0.154827,0.154827,-10529.784175, -10718.266320
3,0.095205,0.095205,-10480.607669, -10696.477041
3,0.174074,0.174074,-10659.924014, -10849.890961
3,0.199156,0.199156,-10926.280609, -11234.169286
3,0.043967,0.043967,-11327.994659, -11734.147328
3,0.122334,0.122334,-10422.612203, -10521.724889
3,0.169500,0.169500,-10625.132871, -10799.256099
3,0.189047,0.189047,-10825.314405, -11019.347467
3,0.058017,0.058017,-10939.446614, -11188.140541
3,0.145409,0.145409,-10482.779043, -10778.720259
3,0.003003,0.003003,-16632.052045, -16988.453426
4,0.190498,0.190498,-10828.349432, -11051.991745
4,0.099732,0.099732,-10233.147429, -10599.915451
