# FBP,BGP,LogLik
0.190498,0.190498,-10816.357888
0.099732,0.099732,-9667.391033
0.065667,0.065667,-9402.719774
0.073611,0.073611,-9448.783610
0.160769,0.160769,-10396.179333
0.076474,0.076474,-9468.202522
0.154034,0.154034,-10306.021541
0.088092,0.088092,-9559.524779
0.168815,0.168815,-10506.418926
0.015241,0.015241,-9807.188496
0.096226,0.096226,-9633.419632
0.093370,0.093370,-9606.655607
0.052866,0.052866,-9359.391111
0.188723,0.188723,-10790.301393
0.181006,0.181006,-10678.411664
0.088719,0.088719,-9564.955676
0.019432,0.019432,-9658.187019
0.041357,0.041357,-9368.271086
0.054298,0.054298,-9361.906689
0.096844,0.096844,-9639.323728
0.067675,0.067675,-9413.187485
0.154827,0.154827,-10316.539563
0.095205,0.095205,-9623.760375
0.174074,0.174074,-10579.889398
0.199156,0.199156,-10945.198293
0.043967,0.043967,-9361.024699
0.122334,0.122334,-9911.005410
0.169500,0.169500,-10515.925847
0.189047,0.189047,-10795.054634
0.058017,0.058017,-9371.426106
0.145409,0.145409,-10193.515585
0.003003,0.003003,-11109.717340
