# FBP,BGP,LogLik
0.057015,0.057015,-10270.974338
0.032841,0.032841,-10354.736676
0.003650,0.003650,-12013.205146
0.070926,0.070926,-10322.382724
0.165183,0.165183,-11283.207805
0.060732,0.060732,-10279.909497
0.142020,0.142020,-10994.474439
0.145747,0.145747,-11039.488761
0.005111,0.005111,-11699.139540
0.192357,0.192357,-11645.060748
0.027802,0.027802,-10424.456014
0.143493,0.143493,-11012.192999
0.075889,0.075889,-10350.883310
0.173645,0.173645,-11393.468917
0.198992,0.198992,-11736.644249
0.038665,0.038665,-10303.870388
0.163891,0.163891,-11266.578962
0.101101,0.101101,-10550.959976
0.193086,0.193086,-11655.066965
0.131618,0.131618,-10872.246492
0.118648,0.118648,-10727.947840
0.045905,0.045905,-10272.331862
0.143740,0.143740,-11015.173591
0.057640,0.057640,-10272.194691
0.169152,0.169152,-11334.633605
0.195453,0.195453,-11687.641348
0.001559,0.001559,-12838.727035
0.190927,0.190927,-11625.474842
0.071692,0.071692,-10326.481687
0.097663,0.097663,-10519.335982
0.184817,0.184817,-11542.464167
0.155192,0.155192,-11156.139589
