# FBP,BGP,LogLik
0.094650,0.094650,-9859.078064
0.025054,0.025054,-9773.315976
0.015057,0.015057,-10078.136668
0.132968,0.132968,-10292.448003
0.167582,0.167582,-10758.720601
0.184819,0.184819,-11009.080646
0.077637,0.077637,-9712.695336
0.187663,0.187663,-11051.386016
0.163961,0.163961,-10707.517844
0.084808,0.084808,-9769.677822
0.081264,0.081264,-9740.559764
0.066696,0.066696,-9642.547417
0.013823,0.013823,-10138.342893
0.001945,0.001945,-11853.278299
0.049100,0.049100,-9590.945197
0.050923,0.050923,-9591.611003
0.145932,0.145932,-10460.620824
0.031474,0.031474,-9676.276621
0.138484,0.138484,-10362.950979
0.146067,0.146067,-10462.414136
0.091943,0.091943,-9833.339216
0.023531,0.023531,-9804.930361
0.143902,0.143902,-10433.725825
0.182729,0.182729,-10978.177991
0.073236,0.073236,-9681.779318
0.151748,0.151748,-10538.725368
0.148384,0.148384,-10493.355518
0.010808,0.010808,-10322.562177
0.011142,0.011142,-10299.044790
0.135324,0.135324,-10322.355425
0.166182,0.166182,-10738.862102
0.184112,0.184112,-10998.615680
