# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.057723,0.057723,-11765.489734, -11911.922526
2,0.089877,0.089877,-11218.889599, -11287.261668
2,0.108565,0.108565,-11092.601993, -11248.716912
2,0.030491,0.030491,-12933.754898, -13211.188563
2,0.096195,0.096195,-11164.506346, -11357.571794
2,0.055396,0.055396,-11829.821081, -11962.689843
2,0.167386,0.167386,-11178.875659, -11248.825628
2,0.069413,0.069413,-11502.457162, -11673.921151
2,0.016337,0.016337,-14302.789901, -14480.181995
2,0.002017,0.002017,-19435.125655, -19666.947274
2,0.172109,0.172109,-11207.974594, -11283.644827
2,0.171769,0.171769,-11205.795103, -11307.087751
2,0.186818,0.186818,-11314.648219, -11444.259660
2,0.014509,0.014509,-14577.783401, -14771.044231
2,0.078952,0.078952,-11347.135096, -11488.703334
2,0.085639,0.085639,-11263.104129, -11423.730790
2,0.172177,0.172177,-11208.413045, -11327.002260
2,0.052284,0.052284,-11923.346000, -12083.526828
2,0.060441,0.060441,-11695.844775, -11860.995887
2,0.146545,0.146545,-11084.261731, -11156.427410
2,0.036010,0.036010,-12599.566869, -12743.344439
2,0.127075,0.127075,-11054.346020, -11133.599913
2,0.148442,0.148442,-11090.405270, -11126.808584
2,0.036091,0.036091,-12953.896996, -12979.478198
2,0.044389,0.044389,-12205.958704, -12335.155207
2,0.139962,0.139962,-11067.156797, -11103.956223
2,0.158901,0.158901,-11133.411917, -11250.596496
2,0.190671,0.190671,-11346.357070, -11425.922852
2,0.061730,0.061730,-11664.754889, -11771.082823
2,0.109727,0.109727,-11087.935636, -11242.279835
2,0.029363,0.029363,-13011.728677, -13114.759725
2,0.087379,0.087379,-11244.150798, -11325.621449
3,0.057723,0.057723,-10939.309939, -11306.262652
3,0.089877,0.089877,-10658.106249, -10987.764731
3,0.108565,0.108565,-10639.088676, -11107.315763
3,0.030491,0.030491,-11709.252910, -11981.752150
3,0.096195,0.096195,-10642.830634, -10908.081360
3,0.055396,0.055396,-10978.322410, -11360.350950
3,0.167386,0.167386,-10948.657391, -11280.376810
3,0.069413,0.069413,-10788.631855, -11103.913245
3,0.016337,0.016337,-12961.300997, -13262.442184
3,0.002017,0.002017,-16343.342472, -16763.187564
3,0.172109,0.172109,-10990.709454, -11273.981902
3,0.171769,0.171769,-10987.617063, -11229.330309
3,0.186818,0.186818,-11134.367489, -11453.171294
3,0.014509,0.014509,-12876.066855, -13124.881038
3,0.078952,0.078952,-10710.346613, -11117.145105
