# FBP,BGP,LogLik
0.097710,0.097710,-9689.974162
0.183529,0.183529,-10748.555693
0.146091,0.146091,-10235.572924
0.187731,0.187731,-10809.998164
0.151540,0.151540,-10306.117196
0.044939,0.044939,-9424.135332
0.137933,0.137933,-10132.872324
0.047688,0.047688,-9419.792580
0.058123,0.058123,-9429.748859
0.044289,0.044289,-9425.671381
0.099275,0.099275,-9704.746972
0.086803,0.086803,-9594.416211
0.181427,0.181427,-10718.091941
0.118626,0.118626,-9905.491550
0.071955,0.071955,-9489.880140
0.124670,0.124670,-9974.108316
0.068307,0.068307,-9469.912807
0.167263,0.167263,-10517.798453
0.017817,0.017817,-9793.249708
0.043743,0.043743,-9427.123507
0.018810,0.018810,-9760.165871
0.173431,0.173431,-10603.940753
0.054413,0.054413,-9421.984454
0.198946,0.198946,-10977.598379
0.030381,0.030381,-9521.242212
0.064834,0.064834,-9453.450902
0.178665,0.178665,-10678.349946
0.127079,0.127079,-10002.128760
0.098961,0.098961,-9701.768199
0.032765,0.032765,-9494.345348
0.158185,0.158185,-10394.140913
0.066605,0.066605,-9461.517882
