# FBP,BGP,LogLik
0.183679,0.183679,-11541.450728
0.018259,0.018259,-10651.163843
0.092731,0.092731,-10434.760083
0.100443,0.100443,-10506.416816
0.062734,0.062734,-10240.217866
0.009468,0.009468,-11174.516417
0.048337,0.048337,-10224.602874
0.019106,0.019106,-10619.955869
0.047650,0.047650,-10225.860989
0.161558,0.161558,-11234.792086
0.178996,0.178996,-11475.226855
0.008645,0.008645,-11255.076977
0.060389,0.060389,-10233.014328
0.196116,0.196116,-11720.287851
0.107901,0.107901,-10581.535570
0.125262,0.125262,-10774.337328
0.001109,0.001109,-13298.771605
0.096982,0.096982,-10473.440107
0.197666,0.197666,-11742.853740
0.075037,0.075037,-10300.138851
0.019408,0.019408,-10609.353425
0.092382,0.092382,-10431.681236
0.192601,0.192601,-11669.313027
0.068366,0.068366,-10263.405800
0.159785,0.159785,-11210.927876
0.159769,0.159769,-11210.722797
0.041650,0.041650,-10247.082760
0.088674,0.088674,-10399.892121
0.143120,0.143120,-10992.948391
0.082104,0.082104,-10348.180372
0.038201,0.038201,-10268.996675
0.193499,0.193499,-11682.302587
