# FBP,BGP,LogLik
0.081889,0.081889,-9875.602673
0.043656,0.043656,-9743.898467
0.088352,0.088352,-9925.544919
0.099026,0.099026,-10018.332697
0.188149,0.188149,-11086.965057
0.085981,0.085981,-9906.619439
0.172451,0.172451,-10871.304819
0.033365,0.033365,-9800.133970
0.109034,0.109034,-10114.988057
0.118156,0.118156,-10209.839040
0.118744,0.118744,-10216.153501
0.100430,0.100430,-10031.378005
0.153429,0.153429,-10623.486262
0.034573,0.034573,-9789.818857
0.013621,0.013621,-10261.636399
0.028544,0.028544,-9854.435252
0.112646,0.112646,-10151.836894
0.049945,0.049945,-9737.010162
0.147707,0.147707,-10552.046712
0.012571,0.012571,-10316.540142
0.181799,0.181799,-10998.563249
0.190342,0.190342,-11117.860103
0.157130,0.157130,-10670.481587
0.175591,0.175591,-10913.661173
0.075669,0.075669,-9832.862000
0.031919,0.031919,-9814.097007
0.039990,0.039990,-9756.469967
0.100254,0.100254,-10029.735502
0.132277,0.132277,-10367.357580
0.113758,0.113758,-10163.369595
0.020988,0.020988,-9998.066957
0.145448,0.145448,-10524.265232
