# FBP,BGP,LogLik
0.046732,0.046732,-10286.438285
0.182218,0.182218,-11666.533548
0.153949,0.153949,-11262.463820
0.027065,0.027065,-10447.221141
0.042458,0.042458,-10297.643233
0.123729,0.123729,-10867.606000
0.055739,0.055739,-10289.783440
0.040854,0.040854,-10304.468788
0.196682,0.196682,-11882.627779
0.091724,0.091724,-10517.341323
0.103884,0.103884,-10639.479982
0.130448,0.130448,-10951.159307
0.015147,0.015147,-10804.338608
0.079306,0.079306,-10411.446172
0.181086,0.181086,-11649.850246
0.188644,0.188644,-11761.846238
0.099052,0.099052,-10589.069832
0.178443,0.178443,-11611.064993
0.099807,0.099807,-10596.788659
0.197122,0.197122,-11889.281860
0.157438,0.157438,-11310.798091
0.166062,0.166062,-11432.263624
0.037286,0.037286,-10325.615178
0.000898,0.000898,-13447.094178
0.100990,0.100990,-10609.007473
0.196561,0.196561,-11880.791786
0.193452,0.193452,-11833.890729
0.122837,0.122837,-10856.722020
0.036931,0.036931,-10328.214712
0.001795,0.001795,-12745.415504
0.099299,0.099299,-10591.581839
0.060390,0.060390,-10302.826524
