# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.170717,0.170717,-11760.003352, -11782.097809
2,0.032387,0.032387,-13377.179890, -13442.769547
2,0.077730,0.077730,-12049.385278, -12067.530321
2,0.110837,0.110837,-11633.410712, -11730.636711
2,0.035588,0.035588,-13187.288154, -13241.757612
2,0.140131,0.140131,-11686.759295, -11716.644000
2,0.156261,0.156261,-11605.617010, -11661.408456
2,0.126917,0.126917,-11565.249004, -11619.177548
2,0.172362,0.172362,-11677.306068, -11751.343339
2,0.026140,0.026140,-13943.538943, -14008.492824
2,0.000659,0.000659,-22945.737926, -23051.938985
2,0.053388,0.053388,-12444.626719, -12567.642721
2,0.168007,0.168007,-11654.939046, -11753.099494
2,0.025395,0.025395,-13890.053839, -14043.202820
2,0.152768,0.152768,-11594.257799, -11693.890053
2,0.185860,0.185860,-11834.600188, -11849.302391
2,0.112154,0.112154,-11601.355368, -11693.921175
2,0.176608,0.176608,-11785.924288, -11791.158501
2,0.049621,0.049621,-12627.296545, -12719.213545
2,0.144564,0.144564,-11690.936662, -11698.288163
2,0.156027,0.156027,-11604.803934, -11696.611104
2,0.097499,0.097499,-11686.848898, -11801.955980
2,0.120551,0.120551,-11708.001394, -11715.491238
2,0.017779,0.017779,-14688.214468, -14753.452277
2,0.055267,0.055267,-12388.108353, -12477.711874
2,0.015359,0.015359,-15027.935418, -15092.185594
2,0.047888,0.047888,-12630.008599, -12753.886076
2,0.178514,0.178514,-11712.421099, -11777.619227
2,0.006169,0.006169,-17340.070979, -17443.059548
2,0.099366,0.099366,-11672.755754, -11759.103407
2,0.104533,0.104533,-11638.847116, -11716.028294
2,0.057154,0.057154,-12334.473608, -12408.727946
3,0.170717,0.170717,-11782.768565, -11828.650182
3,0.032387,0.032387,-12460.383653, -12658.310482
3,0.077730,0.077730,-11573.207203, -11727.577481
3,0.110837,0.110837,-11520.225090, -11653.727016
3,0.035588,0.035588,-12471.684136, -12720.621158
3,0.140131,0.140131,-11533.533132, -11649.218828
3,0.156261,0.156261,-11594.054867, -11660.502104
3,0.126917,0.126917,-11522.407849, -11590.898998
3,0.172362,0.172362,-11675.060508, -11794.174224
3,0.026140,0.026140,-12777.662464, -13078.688318
3,0.000659,0.000659,-19568.401383, -20232.082318
3,0.053388,0.053388,-11904.847770, -12086.933602
3,0.168007,0.168007,-11700.488585, -11804.442117
3,0.025395,0.025395,-12943.154994, -13263.755497
3,0.152768,0.152768,-11587.912950, -11655.258619
3,0.185860,0.185860,-11862.312607, -11946.640687
3,0.112154,0.112154,-11507.899068, -11617.812734
3,0.176608,0.176608,-11739.236636, -11855.362799
3,0.049621,0.049621,-11988.677059, -12108.568343
3,0.144564,0.144564,-11597.938590, -11640.889565
3,0.156027,0.156027,-11611.089799, -11721.717690
3,0.097499,0.097499,-11559.887949, -11649.584750
3,0.120551,0.120551,-11442.652125, -11552.961855
3,0.017779,0.017779,-13338.058328, -13619.359789
3,0.055267,0.055267,-11897.540173, -12071.946612
3,0.015359,0.015359,-13567.888744, -13763.758368
3,0.047888,0.047888,-11994.459082, -12184.426264
3,0.178514,0.178514,-11707.770656, -11788.366365
3,0.006169,0.006169,-15176.584325, -15693.831635
3,0.099366,0.099366,-11508.252630, -11637.351841
3,0.104533,0.104533,-11501.264618, -11623.916366
3,0.057154,0.057154,-11867.453006, -12013.347411
4,0.170717,0.170717,-11677.300890, -11777.289132
4,0.032387,0.032387,-12177.513263, -12624.540420
4,0.077730,0.077730,-11269.855986, -11584.722397
4,0.110837,0.110837,-11243.995121, -11488.430449
4,0.035588,0.035588,-11796.750841, -12255.027707
4,0.140131,0.140131,-11445.787441, -11686.400193
4,0.156261,0.156261,-11730.485938, -11843.508762
4,0.126917,0.126917,-11315.908727, -11537.817638
4,0.172362,0.172362,-11651.537412, -11816.906124
4,0.026140,0.026140,-11876.419909, -12672.832129
4,0.000659,0.000659,-16549.837570, -18608.899163
4,0.053388,0.053388,-11383.069833, -11717.697457
4,0.168007,0.168007,-11708.932834, -11794.473960
4,0.025395,0.025395,-12302.746509, -12868.045940
4,0.152768,0.152768,-11604.530578, -11726.107948
4,0.185860,0.185860,-11923.415126, -12011.194178
4,0.112154,0.112154,-11364.881786, -11624.220615
4,0.176608,0.176608,-11718.257306, -11911.073071
4,0.049621,0.049621,-11486.112229, -11812.290022
4,0.144564,0.144564,-11464.243020, -11584.962379
4,0.156027,0.156027,-11605.342698, -11784.980435
4,0.097499,0.097499,-11405.661207, -11648.985155
4,0.120551,0.120551,-11282.295108, -11493.654887
4,0.017779,0.017779,-12641.150334, -12964.557298
4,0.055267,0.055267,-11404.892528, -11957.101720
4,0.015359,0.015359,-12897.091194, -13718.597611
4,0.047888,0.047888,-11481.172961, -11852.528586
4,0.178514,0.178514,-11768.030428, -11941.458075
4,0.006169,0.006169,-13950.291861, -14937.771947
4,0.099366,0.099366,-11295.226983, -11548.264265
4,0.104533,0.104533,-11497.114058, -11635.975922
4,0.057154,0.057154,-11344.388580, -11720.938589
5,0.170717,0.170717,-11589.731609, -11752.944016
5,0.032387,0.032387,-11740.728901, -12403.429682
5,0.077730,0.077730,-11001.737599, -11547.877933
5,0.110837,0.110837,-11488.546051, -11708.095612
5,0.035588,0.035588,-11451.311181, -12293.792127
5,0.140131,0.140131,-11491.201834, -11785.156095
5,0.156261,0.156261,-11623.107507, -11887.949139
5,0.126917,0.126917,-11401.489595, -11622.588285
