# FBP,BGP,LogLik
0.139294,0.139294,-10513.936986
0.057228,0.057228,-9851.079553
0.045370,0.045370,-9860.492946
0.110263,0.110263,-10197.585512
0.143894,0.143894,-10568.773284
0.084621,0.084621,-9977.134467
0.196153,0.196153,-11259.014257
0.136966,0.136966,-10486.621229
0.096186,0.096186,-10067.785257
0.078424,0.078424,-9936.022659
0.068636,0.068636,-9884.428604
0.145810,0.145810,-10591.941589
0.087714,0.087714,-9999.729428
0.011936,0.011936,-10584.136310
0.079609,0.079609,-9943.426790
0.147599,0.147599,-10613.742106
0.036498,0.036498,-9912.397311
0.035090,0.035090,-9925.559267
0.106310,0.106310,-10159.279169
0.106366,0.106366,-10159.805169
0.126880,0.126880,-10371.895151
0.169886,0.169886,-10897.842760
0.144891,0.144891,-10580.807947
0.122205,0.122205,-10320.864440
0.144489,0.144489,-10575.945937
0.064592,0.064592,-9868.835903
0.072358,0.072358,-9901.907527
0.045653,0.045653,-9859.578862
0.058743,0.058743,-9853.485082
0.126195,0.126195,-10364.329501
0.018421,0.018421,-10264.508601
0.086740,0.086740,-9992.473514
