# FBP,BGP,LogLik
0.133667,0.133667,-10798.677744
0.146391,0.146391,-10950.031190
0.118916,0.118916,-10633.459952
0.190798,0.190798,-11525.960221
0.048021,0.048021,-10161.282980
0.180765,0.180765,-11390.270158
0.196346,0.196346,-11602.251189
0.000710,0.000710,-13448.782125
0.086228,0.086228,-10323.830573
0.135214,0.135214,-10816.684968
0.122907,0.122907,-10676.936525
0.197849,0.197849,-11623.070978
0.132074,0.132074,-10780.263787
0.123489,0.123489,-10683.358409
0.185266,0.185266,-11450.771572
0.180423,0.180423,-11385.691970
0.166837,0.166837,-11207.001571
0.081475,0.081475,-10288.072987
0.139500,0.139500,-10867.144639
0.191200,0.191200,-11531.458878
0.047977,0.047977,-10161.332111
0.097596,0.097596,-10420.408596
0.151514,0.151514,-11012.940371
0.119553,0.119553,-10640.332373
0.156750,0.156750,-11078.287266
0.052802,0.052802,-10160.493680
0.026165,0.026165,-10337.019116
0.094243,0.094243,-10390.457867
0.132963,0.132963,-10790.526274
0.119509,0.119509,-10639.858947
0.122135,0.122135,-10668.450792
0.018532,0.018532,-10531.142486
