# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.041226,0.041226,-10384.199317, -10446.796693
2,0.033013,0.033013,-10719.156166, -10787.126941
2,0.072363,0.072363,-10009.147598, -10050.478726
2,0.172671,0.172671,-10501.616013, -10550.147560
2,0.101880,0.101880,-10001.112114, -10047.492253
2,0.059380,0.059380,-10098.858896, -10152.207249
2,0.190050,0.190050,-10660.742722, -10704.962352
2,0.163193,0.163193,-10410.081030, -10474.560620
2,0.064595,0.064595,-10054.207535, -10144.579419
2,0.194420,0.194420,-10710.400214, -10773.519891
2,0.197470,0.197470,-10746.032027, -10792.021875
2,0.081732,0.081732,-9982.483108, -10032.564305
2,0.131185,0.131185,-10154.379755, -10175.183609
2,0.081131,0.081131,-9983.410639, -10019.607627
2,0.051470,0.051470,-10194.247474, -10244.011901
2,0.016531,0.016531,-11524.190586, -11648.801145
2,0.052722,0.052722,-10256.133293, -10333.826683
2,0.054296,0.054296,-10155.868499, -10219.399268
2,0.079728,0.079728,-9985.967062, -10015.048999
2,0.036977,0.036977,-10493.144956, -10564.507443
2,0.190764,0.190764,-10668.737559, -10687.359772
2,0.020576,0.020576,-11213.000732, -11250.531005
2,0.125042,0.125042,-10116.458274, -10163.448868
2,0.088339,0.088339,-9978.516229, -10025.369599
2,0.084704,0.084704,-9979.326059, -10020.245522
2,0.074398,0.074398,-10001.007144, -10040.884821
2,0.173663,0.173663,-10506.467654, -10577.628611
2,0.056095,0.056095,-10134.020854, -10225.642723
2,0.004115,0.004115,-13802.962513, -13902.802236
2,0.183619,0.183619,-10610.436474, -10655.750156
2,0.172896,0.172896,-10501.467745, -10540.674034
2,0.055380,0.055380,-10142.472837, -10168.195843
3,0.041226,0.041226,-9783.204559, -10013.570491
3,0.033013,0.033013,-9905.008927, -10392.499766
3,0.072363,0.072363,-9665.765402, -9906.338737
3,0.172671,0.172671,-10545.850217, -10675.127023
3,0.101880,0.101880,-9795.202080, -10010.213043
3,0.059380,0.059380,-9668.976682, -9964.110049
3,0.190050,0.190050,-10733.149041, -10852.789732
3,0.163193,0.163193,-10412.653652, -10555.749374
3,0.064595,0.064595,-9661.731801, -9938.444096
3,0.194420,0.194420,-10850.699365, -10932.651805
3,0.197470,0.197470,-10835.099954, -10916.906300
3,0.081732,0.081732,-9689.874551, -9892.456683
3,0.131185,0.131185,-10039.116731, -10221.860524
3,0.081131,0.081131,-9687.778650, -9904.790322
3,0.051470,0.051470,-9698.965011, -9947.279219
3,0.016531,0.016531,-10449.246380, -10793.938610
3,0.052722,0.052722,-9692.474516, -9927.081797
3,0.054296,0.054296,-9685.304314, -9913.805602
3,0.079728,0.079728,-10008.369314, -10132.498334
3,0.036977,0.036977,-9838.677672, -10212.149973
3,0.190764,0.190764,-10820.247792, -10867.693189
3,0.020576,0.020576,-10255.844976, -10782.501862
3,0.125042,0.125042,-9980.962259, -10224.454174
3,0.088339,0.088339,-9717.278662, -9989.523268
3,0.084704,0.084704,-9701.232360, -9957.094461
3,0.074398,0.074398,-9669.363320, -9900.367101
3,0.173663,0.173663,-10583.912254, -10702.053214
3,0.056095,0.056095,-9712.286344, -10054.241350
3,0.004115,0.004115,-11916.273894, -12373.411507
3,0.183619,0.183619,-10668.380059, -10764.774585
