# FBP,BGP,LogLik
0.009273,0.009273,-10728.423444
0.101122,0.101122,-10132.719914
0.021305,0.021305,-10101.912643
0.121736,0.121736,-10372.876265
0.144197,0.144197,-10670.228260
0.157156,0.157156,-10854.439051
0.118002,0.118002,-10326.716728
0.197860,0.197860,-11476.617020
0.071980,0.071980,-9877.290656
0.002266,0.002266,-12065.670108
0.163684,0.163684,-10950.120147
0.090467,0.090467,-10025.332519
0.108517,0.108517,-10214.500782
0.169401,0.169401,-11035.331609
0.052398,0.052398,-9801.481822
0.065350,0.065350,-9839.969725
0.019342,0.019342,-10163.014040
0.136358,0.136358,-10562.981892
0.042599,0.042599,-9814.970346
0.170648,0.170648,-11054.084158
0.122054,0.122054,-10376.866151
0.182273,0.182273,-11231.640151
0.012199,0.012199,-10500.350727
0.198342,0.198342,-11484.310070
0.079559,0.079559,-9931.085785
0.109133,0.109133,-10221.551133
0.128747,0.128747,-10462.279136
0.097056,0.097056,-10090.167345
0.105578,0.105578,-10181.352200
0.083431,0.083431,-9962.479702
0.037377,0.037377,-9843.899295
0.193889,0.193889,-11413.507127
