# FBP,BGP,LogLik
0.086173,0.086173,-8760.838260
0.098737,0.098737,-8877.892222
0.085166,0.085166,-8752.372967
0.062452,0.062452,-8608.975123
0.085270,0.085270,-8753.242511
0.178678,0.178678,-9936.580531
0.188832,0.188832,-10097.483153
0.100367,0.100367,-8894.477507
0.124791,0.124791,-9173.712920
0.023124,0.023124,-8829.418561
0.063457,0.063457,-8612.975511
0.082965,0.082965,-8734.387682
0.173262,0.173262,-9852.758504
0.050091,0.050091,-8584.783611
0.096607,0.096607,-8856.673613
0.197112,0.197112,-10232.194692
0.103897,0.103897,-8931.368441
0.122579,0.122579,-9146.326070
0.024126,0.024126,-8806.480377
0.165268,0.165268,-9731.683994
0.120612,0.120612,-9122.288608
0.109014,0.109014,-8987.096846
0.068553,0.068553,-8637.116115
0.060824,0.060824,-8603.067803
0.083404,0.083404,-8737.918133
0.136260,0.136260,-9321.427194
0.175091,0.175091,-9880.914879
0.102084,0.102084,-8912.259575
0.133863,0.133863,-9289.798046
0.117187,0.117187,-9081.174076
0.124981,0.124981,-9176.084347
0.134938,0.134938,-9303.933999
