# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.156780,0.156780,-9753.597414, -9867.999227
2,0.107194,0.107194,-9342.504954, -9478.538777
2,0.087470,0.087470,-9285.021963, -9547.672524
2,0.095099,0.095099,-9297.655794, -9422.133972
2,0.142610,0.142610,-9605.965061, -9740.163744
2,0.000478,0.000478,-16110.589235, -16263.427720
2,0.012539,0.012539,-11087.852604, -11141.999979
2,0.168267,0.168267,-9887.459803, -9934.157826
2,0.199530,0.199530,-10306.891518, -10362.782302
2,0.048317,0.048317,-9519.428484, -9738.940515
2,0.080023,0.080023,-9286.542332, -9417.946657
2,0.140390,0.140390,-9584.747361, -9647.160310
2,0.132957,0.132957,-9517.823494, -9622.399494
2,0.156747,0.156747,-9753.223748, -9837.048962
2,0.182824,0.182824,-10073.368220, -10180.437819
2,0.052814,0.052814,-9455.812044, -9526.819611
2,0.105415,0.105415,-9334.191676, -9553.576277
2,0.028099,0.028099,-10045.047685, -10238.057868
2,0.194062,0.194062,-10228.216427, -10348.748870
2,0.151480,0.151480,-9695.993396, -9766.852896
2,0.037470,0.037470,-9740.269261, -10025.936594
2,0.147971,0.147971,-9659.393557, -9754.999103
2,0.159767,0.159767,-9787.241712, -9893.094156
2,0.027290,0.027290,-10078.572701, -10339.312550
2,0.099846,0.099846,-9311.892590, -9532.566650
2,0.164548,0.164548,-9842.812831, -9938.081143
2,0.069434,0.069434,-9317.086922, -9473.490393
2,0.010095,0.010095,-11396.588269, -11549.419183
2,0.068816,0.068816,-9320.059244, -9497.616983
2,0.156396,0.156396,-9749.327980, -9927.748990
2,0.020080,0.020080,-10453.190970, -10585.479099
2,0.062050,0.062050,-9362.646496, -9498.519315
3,0.156780,0.156780,-9891.884522, -10017.538451
3,0.107194,0.107194,-9376.211355, -9534.853958
3,0.087470,0.087470,-9262.367291, -9401.880776
3,0.095099,0.095099,-9298.832667, -9485.755970
3,0.142610,0.142610,-9709.006841, -9836.382353
3,0.000478,0.000478,-13410.753879, -14211.380458
3,0.012539,0.012539,-10076.497085, -10454.855652
3,0.168267,0.168267,-10037.850350, -10115.473009
3,0.199530,0.199530,-10472.002372, -10581.417310
3,0.048317,0.048317,-9260.902037, -9542.425336
3,0.080023,0.080023,-9234.775388, -9399.450261
3,0.140390,0.140390,-9700.983527, -9835.625365
3,0.132957,0.132957,-9616.003908, -9756.891918
3,0.156747,0.156747,-9899.905933, -10075.987149
3,0.182824,0.182824,-10246.920935, -10368.031492
3,0.052814,0.052814,-9190.355445, -9551.583093
3,0.105415,0.105415,-9410.299625, -9558.622119
3,0.028099,0.028099,-9579.709576, -9717.779079
3,0.194062,0.194062,-10623.740903, -10691.552047
3,0.151480,0.151480,-9811.530984, -9921.979393
3,0.037470,0.037470,-9348.118626, -9644.059632
3,0.147971,0.147971,-10007.938585, -10189.484186
3,0.159767,0.159767,-9942.237349, -10033.923305
3,0.027290,0.027290,-9501.038266, -9717.922627
3,0.099846,0.099846,-9339.709203, -9605.283806
3,0.164548,0.164548,-10003.266136, -10098.480390
3,0.069434,0.069434,-9232.287861, -9438.026397
3,0.010095,0.010095,-10454.267212, -10642.641078
3,0.068816,0.068816,-9178.248240, -9435.731152
3,0.156396,0.156396,-9871.120128, -9938.384575
3,0.020080,0.020080,-9840.700886, -10074.061955
3,0.062050,0.062050,-9216.547071, -9408.618564
4,0.156780,0.156780,-10000.595549, -10201.028503
4,0.107194,0.107194,-9476.699263, -9691.190198
4,0.087470,0.087470,-9299.031095, -9561.652565
4,0.095099,0.095099,-9385.249260, -9532.813369
4,0.142610,0.142610,-9856.187658, -9991.234299
4,0.000478,0.000478,-12117.142500, -14898.801193
4,0.012539,0.012539,-9513.712885, -10302.117395
4,0.168267,0.168267,-10220.908908, -10358.655480
4,0.199530,0.199530,-10655.951735, -10766.851588
4,0.048317,0.048317,-9056.470187, -9460.314196
4,0.080023,0.080023,-9146.572440, -9556.224651
4,0.140390,0.140390,-9821.302890, -10011.193498
4,0.132957,0.132957,-9734.067270, -9848.232061
4,0.156747,0.156747,-10014.993364, -10148.079147
4,0.182824,0.182824,-10409.046642, -10605.397823
4,0.052814,0.052814,-9292.643616, -9559.982273
4,0.105415,0.105415,-9433.529631, -9630.852609
4,0.028099,0.028099,-9100.423735, -9757.458962
4,0.194062,0.194062,-10568.186468, -10717.714409
4,0.151480,0.151480,-9982.228982, -10119.125872
4,0.037470,0.037470,-9022.986459, -9524.284586
4,0.147971,0.147971,-9918.345853, -10051.044788
4,0.159767,0.159767,-10079.283212, -10266.675567
4,0.027290,0.027290,-9110.889439, -9612.338980
4,0.099846,0.099846,-9320.469965, -9607.976447
4,0.164548,0.164548,-10126.100494, -10266.788176
4,0.069434,0.069434,-9119.538848, -9381.247042
4,0.010095,0.010095,-10405.908094, -10616.452476
4,0.068816,0.068816,-9286.713737, -9496.406156
4,0.156396,0.156396,-10024.958935, -10132.506340
4,0.020080,0.020080,-9580.898064, -10326.232463
4,0.062050,0.062050,-9098.211274, -9421.502916
5,0.156780,0.156780,-10252.652549, -10366.460942
5,0.107194,0.107194,-9544.610804, -9838.759312
5,0.087470,0.087470,-9472.420166, -9740.217013
5,0.095099,0.095099,-9416.450223, -9664.385312
5,0.142610,0.142610,-10037.945308, -10278.312866
5,0.000478,0.000478,-12310.492112, -13770.085504
5,0.012539,0.012539,-9938.429743, -11193.801387
5,0.168267,0.168267,-10361.388379, -10581.827640
5,0.199530,0.199530,-10779.023364, -10898.693874
5,0.048317,0.048317,-9184.679320, -9736.565122
5,0.080023,0.080023,-9287.143285, -9707.395993
5,0.140390,0.140390,-9976.199580, -10216.198320
5,0.132957,0.132957,-9864.819198, -10174.940748
5,0.156747,0.156747,-10176.948508, -10407.522713
5,0.182824,0.182824,-10553.682848, -10635.284554
5,0.052814,0.052814,-9243.581721, -9652.357636
5,0.105415,0.105415,-9984.499250, -10300.092819
5,0.028099,0.028099,-9696.383749, -10199.167760
5,0.194062,0.194062,-10728.908902, -10842.453012
5,0.151480,0.151480,-10116.433802, -10240.466389
5,0.037470,0.037470,-9446.884966, -9998.437358
5,0.147971,0.147971,-10082.923571, -10355.136265
5,0.159767,0.159767,-10223.748520, -10421.544637
5,0.027290,0.027290,-9376.179099, -10184.818429
5,0.099846,0.099846,-9506.203956, -9774.871830
5,0.164548,0.164548,-10315.050735, -10569.726822
5,0.069434,0.069434,-9223.857835, -9618.176892
5,0.010095,0.010095,-9836.353898, -10788.181291
5,0.068816,0.068816,-9208.129301, -9618.688178
5,0.156396,0.156396,-10192.881871, -10301.800192
5,0.020080,0.020080,-9531.160098, -10415.330315
5,0.062050,0.062050,-9237.127768, -9708.030034
6,0.156780,0.156780,-10324.942727, -10485.321758
6,0.107194,0.107194,-9820.484270, -10079.944856
6,0.087470,0.087470,-9561.250048, -10137.592841
6,0.095099,0.095099,-10061.348425, -10249.167093
6,0.142610,0.142610,-10158.144886, -10371.600192
6,0.000478,0.000478,-14001.813738, -15873.591620
6,0.012539,0.012539,-10610.042908, -11872.479415
6,0.168267,0.168267,-10463.101107, -10597.094344
6,0.199530,0.199530,-10962.527182, -11084.428024
6,0.048317,0.048317,-9447.660101, -9823.556805
6,0.080023,0.080023,-9521.758878, -9738.853392
6,0.140390,0.140390,-10106.932013, -10327.374280
6,0.132957,0.132957,-10076.694534, -10484.069133
6,0.156747,0.156747,-10367.274808, -10504.060406
6,0.182824,0.182824,-10698.992921, -10775.886540
6,0.052814,0.052814,-9515.553094, -9908.070856
6,0.105415,0.105415,-9825.378432, -10230.148932
6,0.028099,0.028099,-9678.334032, -10362.291542
6,0.194062,0.194062,-10950.438727, -11047.973452
6,0.151480,0.151480,-10303.539843, -10372.999366
6,0.037470,0.037470,-9695.376527, -10334.264520
6,0.147971,0.147971,-10188.932091, -10374.627823
6,0.159767,0.159767,-10460.496098, -10581.035489
6,0.027290,0.027290,-9521.651709, -10536.513071
6,0.099846,0.099846,-9725.489956, -10062.312790
6,0.164548,0.164548,-10546.809685, -10895.308325
6,0.069434,0.069434,-9455.545488, -9946.031120
6,0.010095,0.010095,-10096.455474, -10939.593327
6,0.068816,0.068816,-9380.373880, -9645.053803
6,0.156396,0.156396,-10312.072670, -10505.950417
6,0.020080,0.020080,-9772.109731, -10645.366021
6,0.062050,0.062050,-9589.359971, -9900.429147
7,0.156780,0.156780,-10461.918340, -10635.351935
7,0.107194,0.107194,-9936.349741, -10171.919439
7,0.087470,0.087470,-10189.947307, -10480.444835
7,0.095099,0.095099,-9868.597891, -10348.121515
7,0.142610,0.142610,-10288.834805, -10444.994733
7,0.000478,0.000478,-14507.359665, -16581.028317
7,0.012539,0.012539,-10896.570766, -11865.284856
7,0.168267,0.168267,-10638.019842, -10841.819527
7,0.199530,0.199530,-11115.322699, -11233.885926
7,0.048317,0.048317,-9531.662560, -10043.306733
7,0.080023,0.080023,-9810.027036, -10152.248061
7,0.140390,0.140390,-10327.001424, -10759.518848
7,0.132957,0.132957,-10334.634864, -10595.402310
7,0.156747,0.156747,-10502.626869, -10700.798475
7,0.182824,0.182824,-10847.512490, -10990.573398
7,0.052814,0.052814,-9768.915842, -10232.802817
7,0.105415,0.105415,-10047.803481, -10563.792052
7,0.028099,0.028099,-9998.794958, -10774.619928
7,0.194062,0.194062,-11032.910453, -11183.436320
