# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.081889,0.081889,-7326.119947, -7356.432068
2,0.043656,0.043656,-7426.930114, -7581.421031
2,0.088352,0.088352,-7355.414910, -7388.633680
2,0.099026,0.099026,-7422.798189, -7467.625851
2,0.188149,0.188149,-8581.035424, -8611.402963
2,0.085981,0.085981,-7343.577640, -7414.987417
2,0.172451,0.172451,-8319.019810, -8414.180391
2,0.033365,0.033365,-7595.193411, -7635.495404
2,0.109034,0.109034,-7504.471725, -7756.359552
2,0.118156,0.118156,-7592.368655, -7674.417949
2,0.118744,0.118744,-7598.440094, -7736.175803
2,0.100430,0.100430,-7433.248065, -7524.474065
2,0.153429,0.153429,-8030.063437, -8114.905306
2,0.034573,0.034573,-7570.011771, -7654.661388
2,0.013621,0.013621,-8417.895683, -8498.986944
2,0.028544,0.028544,-7714.572249, -7755.462785
2,0.112646,0.112646,-7537.836967, -7725.718293
2,0.049945,0.049945,-7365.062557, -7396.680318
2,0.147707,0.147707,-7949.806629, -8072.172062
2,0.012571,0.012571,-8503.307425, -8573.767378
2,0.181799,0.181799,-8472.620375, -8614.855717
2,0.190342,0.190342,-8619.225679, -8699.297100
2,0.157130,0.157130,-8083.671940, -8194.037980
2,0.175591,0.175591,-8369.797688, -8563.485177
2,0.075669,0.075669,-7307.413355, -7361.999095
2,0.031919,0.031919,-7627.673185, -7656.489274
2,0.039990,0.039990,-7475.881032, -7524.326879
2,0.100254,0.100254,-7431.921306, -7501.925449
2,0.132277,0.132277,-7750.451773, -7882.783690
2,0.113758,0.113758,-7548.492879, -7646.462429
2,0.020988,0.020988,-7984.312481, -8054.562950
2,0.145448,0.145448,-7919.029660, -8110.569982
3,0.081889,0.081889,-7268.666605, -7446.126687
3,0.043656,0.043656,-7208.880430, -7390.149145
3,0.088352,0.088352,-7343.890535, -7521.331875
3,0.099026,0.099026,-7421.294604, -7612.479687
3,0.188149,0.188149,-8717.169547, -8828.325093
3,0.085981,0.085981,-7348.102169, -7553.043692
3,0.172451,0.172451,-8442.083093, -8620.542320
3,0.033365,0.033365,-7219.184944, -7419.307700
3,0.109034,0.109034,-7529.032228, -7634.901303
3,0.118156,0.118156,-7637.381574, -7917.777754
3,0.118744,0.118744,-7702.552090, -7826.215422
3,0.100430,0.100430,-7435.658634, -7524.568141
3,0.153429,0.153429,-8132.488509, -8218.608169
3,0.034573,0.034573,-7231.843126, -7453.216969
3,0.013621,0.013621,-7793.170645, -7959.123315
3,0.028544,0.028544,-7278.427356, -7537.128676
3,0.112646,0.112646,-7615.673341, -7730.675086
3,0.049945,0.049945,-7140.145570, -7330.453846
3,0.147707,0.147707,-8044.808671, -8140.492740
3,0.012571,0.012571,-7745.800594, -8025.465362
3,0.181799,0.181799,-8657.630067, -8870.640884
3,0.190342,0.190342,-8756.938416, -8870.280628
3,0.157130,0.157130,-8190.578455, -8321.836237
3,0.175591,0.175591,-8495.736698, -8582.566618
3,0.075669,0.075669,-7225.115259, -7382.866680
3,0.031919,0.031919,-7234.649432, -7550.462737
3,0.039990,0.039990,-7292.476551, -7367.306197
3,0.100254,0.100254,-7433.846853, -7692.957592
3,0.132277,0.132277,-7822.062048, -8029.467102
3,0.113758,0.113758,-7604.420361, -7731.248169
3,0.020988,0.020988,-7439.709902, -7680.141420
3,0.145448,0.145448,-8010.926712, -8132.530057
4,0.081889,0.081889,-7450.864835, -7609.056489
4,0.043656,0.043656,-7419.193831, -7527.352069
4,0.088352,0.088352,-7479.834247, -7762.554031
4,0.099026,0.099026,-7589.285060, -7708.051015
4,0.188149,0.188149,-8961.299532, -9015.957263
4,0.085981,0.085981,-7479.921640, -7622.392125
4,0.172451,0.172451,-8647.075639, -8720.180267
4,0.033365,0.033365,-7423.026064, -7561.588838
4,0.109034,0.109034,-7704.896350, -7890.262466
4,0.118156,0.118156,-7817.993475, -7980.849194
4,0.118744,0.118744,-7826.084237, -7905.793936
4,0.100430,0.100430,-7601.077458, -7712.111097
4,0.153429,0.153429,-8337.177845, -8440.559419
4,0.034573,0.034573,-7415.580701, -7538.621286
4,0.013621,0.013621,-7633.646259, -7905.554504
4,0.028544,0.028544,-7300.015558, -7709.665705
4,0.112646,0.112646,-7850.814754, -8001.344159
4,0.049945,0.049945,-7222.221731, -7377.003068
4,0.147707,0.147707,-8249.598538, -8373.791327
4,0.012571,0.012571,-7644.481199, -8077.061498
4,0.181799,0.181799,-8827.274051, -8929.829868
4,0.190342,0.190342,-8967.757398, -9099.604692
4,0.157130,0.157130,-8392.836584, -8467.461498
