# FBP,BGP,LogLik
0.009273,0.009273,-8133.836443
0.101122,0.101122,-7631.411131
0.021305,0.021305,-7617.435849
0.121736,0.121736,-7857.699807
0.144197,0.144197,-8153.169188
0.157156,0.157156,-8343.600208
0.118002,0.118002,-7813.274073
0.197860,0.197860,-9023.844230
0.071980,0.071980,-7407.707060
0.002266,0.002266,-9219.835849
0.163684,0.163684,-8444.583298
0.090467,0.090467,-7534.631353
0.108517,0.108517,-7707.070119
0.169401,0.169401,-8535.666225
0.052398,0.052398,-7350.962602
0.065350,0.065350,-7377.797162
0.019342,0.019342,-7668.534939
0.136358,0.136358,-8044.830401
0.042599,0.042599,-7367.853804
0.170648,0.170648,-8555.853772
0.122054,0.122054,-7861.559160
0.182273,0.182273,-8749.493825
0.012199,0.012199,-7947.195349
0.198342,0.198342,-9032.590688
0.079559,0.079559,-7452.689612
0.109133,0.109133,-7713.664161
0.128747,0.128747,-7944.892410
0.097056,0.097056,-7592.686700
0.105578,0.105578,-7676.215805
0.083431,0.083431,-7479.611117
0.037377,0.037377,-7395.157759
0.193889,0.193889,-8952.390287
