# FBP,BGP,LogLik
0.019637,0.019637,-9750.189032
0.188636,0.188636,-10839.850162
0.188956,0.188956,-10844.609961
0.124266,0.124266,-9976.022229
0.003398,0.003398,-11139.134118
0.045107,0.045107,-9431.752789
0.160255,0.160255,-10433.969196
0.175092,0.175092,-10641.850507
0.090798,0.090798,-9632.141300
0.073104,0.073104,-9501.391997
0.054845,0.054845,-9429.090158
0.023394,0.023394,-9652.342398
0.023149,0.023149,-9657.865334
0.190521,0.190521,-10867.986187
0.161725,0.161725,-10454.118776
0.032956,0.032956,-9503.164837
0.041410,0.041410,-9443.773416
0.131110,0.131110,-10057.307330
0.152933,0.152933,-10335.131048
0.162063,0.162063,-10458.763023
0.032668,0.032668,-9506.161875
0.196826,0.196826,-10963.136526
0.045560,0.045560,-9430.751642
0.117883,0.117883,-9903.123301
0.117523,0.117523,-9899.100935
0.193472,0.193472,-10912.340009
0.131533,0.131533,-10062.432348
0.116981,0.116981,-9893.059132
0.103755,0.103755,-9753.118792
0.152932,0.152932,-10335.113262
0.021211,0.021211,-9705.543816
0.000418,0.000418,-13108.689953
