# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.009008,0.009008,-17391.832200, -17634.772642
2,0.134540,0.134540,-11555.990796, -11642.630799
2,0.130951,0.130951,-11565.253117, -11631.954571
2,0.020349,0.020349,-15137.520045, -15366.212496
2,0.168477,0.168477,-11580.212447, -11670.616220
2,0.122834,0.122834,-11596.183367, -11743.318481
2,0.019666,0.019666,-15410.011430, -15570.386994
2,0.118893,0.118893,-11616.565907, -11657.239103
2,0.095683,0.095683,-11821.909019, -11916.912220
2,0.046659,0.046659,-13091.484177, -13146.599070
2,0.003951,0.003951,-19770.808114, -19911.905723
2,0.073113,0.073113,-12211.684756, -12297.979979
2,0.123970,0.123970,-11590.981519, -11674.528358
2,0.065856,0.065856,-12394.687767, -12550.686128
2,0.061451,0.061451,-12523.948917, -12579.560264
2,0.150224,0.150224,-11543.853242, -11673.663894
2,0.151725,0.151725,-11544.919876, -11657.201731
2,0.143753,0.143753,-11543.553441, -11604.667864
2,0.020236,0.020236,-15152.326619, -15206.506322
2,0.103233,0.103233,-11737.340301, -11812.463281
2,0.111560,0.111560,-11664.741487, -11761.135260
2,0.148961,0.148961,-11543.240790, -11639.413260
2,0.180636,0.180636,-11630.214066, -11757.888678
2,0.073808,0.073808,-12195.918762, -12248.789486
2,0.085733,0.085733,-11965.302365, -11992.887482
2,0.146553,0.146553,-11542.809961, -11586.272261
2,0.132527,0.132527,-11560.864617, -11665.118578
2,0.111574,0.111574,-11664.634211, -11776.260605
2,0.070028,0.070028,-12285.288624, -12333.221641
2,0.039070,0.039070,-13494.106797, -13602.355540
2,0.036761,0.036761,-13637.703474, -13741.447592
2,0.016317,0.016317,-15733.097148, -15827.024402
3,0.009008,0.009008,-15283.982420, -15742.835704
3,0.134540,0.134540,-11102.349930, -11290.767161
3,0.130951,0.130951,-11039.971140, -11234.715068
3,0.020349,0.020349,-13460.471018, -13927.727096
3,0.168477,0.168477,-11249.481880, -11531.738060
3,0.122834,0.122834,-11059.417961, -11214.023771
3,0.019666,0.019666,-13525.202661, -14109.346098
3,0.118893,0.118893,-11057.239992, -11203.554175
3,0.095683,0.095683,-11157.467963, -11391.153460
3,0.046659,0.046659,-11983.794387, -12327.037202
3,0.003951,0.003951,-17113.967679, -17606.246170
3,0.073113,0.073113,-11386.121777, -11614.299725
3,0.123970,0.123970,-11090.411749, -11384.210791
3,0.065856,0.065856,-11534.810827, -11904.428029
3,0.061451,0.061451,-11585.120403, -11745.731943
3,0.150224,0.150224,-11068.274448, -11348.808226
3,0.151725,0.151725,-11072.998266, -11228.629222
3,0.143753,0.143753,-11051.870021, -11241.643342
3,0.020236,0.020236,-13455.941389, -13846.884118
3,0.103233,0.103233,-11112.060868, -11537.231544
3,0.111560,0.111560,-11165.920604, -11499.114515
3,0.148961,0.148961,-11064.561011, -11411.270718
3,0.180636,0.180636,-11223.746114, -11411.923662
3,0.073808,0.073808,-11376.451026, -11691.268412
3,0.085733,0.085733,-11241.183980, -11664.477160
3,0.146553,0.146553,-11058.163716, -11193.631986
3,0.132527,0.132527,-11039.854268, -11363.137386
3,0.111574,0.111574,-11079.143452, -11425.495216
3,0.070028,0.070028,-11431.853735, -11820.325898
3,0.039070,0.039070,-12345.115702, -12949.508492
3,0.036761,0.036761,-12353.254517, -12728.290205
3,0.016317,0.016317,-13885.981070, -14412.872077
4,0.009008,0.009008,-13176.080167, -13987.922856
4,0.134540,0.134540,-10550.895957, -11118.798542
4,0.130951,0.130951,-10531.252687, -11036.833157
4,0.020349,0.020349,-11820.265380, -12491.923160
4,0.168477,0.168477,-10812.925956, -11258.012797
4,0.122834,0.122834,-10456.902553, -10928.973345
4,0.019666,0.019666,-11959.527136, -12492.880998
