# FBP,BGP,LogLik
0.129633,0.129633,-11135.225142
0.171686,0.171686,-11685.736659
0.170490,0.170490,-11669.280014
0.191262,0.191262,-11960.121229
0.139588,0.139588,-11259.360120
0.161079,0.161079,-11541.135669
0.146626,0.146626,-11349.743278
0.121045,0.121045,-11032.249551
0.143471,0.143471,-11308.975144
0.143150,0.143150,-11304.852469
0.008182,0.008182,-11432.030849
0.103222,0.103222,-10833.807865
0.158530,0.158530,-11506.874447
0.048592,0.048592,-10479.042286
0.093030,0.093030,-10732.229094
0.086997,0.086997,-10677.317598
0.080557,0.080557,-10623.805933
0.024368,0.024368,-10673.901620
0.105142,0.105142,-10854.022525
0.089250,0.089250,-10697.318064
0.132679,0.132679,-11172.699926
0.109883,0.109883,-10905.222456
0.005509,0.005509,-11771.775631
0.006384,0.006384,-11642.697064
0.140272,0.140272,-11268.048973
0.141516,0.141516,-11283.917287
0.191988,0.191988,-11970.451855
0.175341,0.175341,-11736.279808
0.093612,0.093612,-10737.750062
0.125181,0.125181,-11081.330128
0.091436,0.091436,-10717.315103
0.044589,0.044589,-10483.300433
