# FBP,BGP,LogLik
0.194265,0.194265,-11255.454450
0.023821,0.023821,-9914.929605
0.176678,0.176678,-10984.833066
0.108154,0.108154,-10069.273496
0.112266,0.112266,-10115.515040
0.196131,0.196131,-11284.796698
0.190272,0.190272,-11193.065138
0.159722,0.159722,-10735.135485
0.130317,0.130317,-10334.598054
0.135540,0.135540,-10402.222399
0.026694,0.026694,-9854.809686
0.093481,0.093481,-9917.922967
0.085833,0.085833,-9849.119265
0.020382,0.020382,-10007.353175
0.002266,0.002266,-11921.124452
0.003254,0.003254,-11565.919632
0.147493,0.147493,-10562.992750
0.089491,0.089491,-9881.051611
0.098115,0.098115,-9963.197330
0.050711,0.050711,-9676.251232
0.108168,0.108168,-10069.420965
0.025441,0.025441,-9879.369941
0.032710,0.032710,-9765.600603
0.163529,0.163529,-10790.149334
0.005486,0.005486,-11069.189554
0.183203,0.183203,-11083.943546
0.067638,0.067638,-9723.041814
0.186432,0.186432,-11133.564824
0.012740,0.012740,-10341.044942
0.062540,0.062540,-9700.078937
0.118634,0.118634,-10189.989272
0.187561,0.187561,-11151.006376
