# FBP,BGP,LogLik
0.127568,0.127568,-10508.470454
0.189525,0.189525,-11367.599781
0.008865,0.008865,-10930.674700
0.023325,0.023325,-10188.911413
0.175471,0.175471,-11158.256780
0.090353,0.090353,-10110.905070
0.093396,0.093396,-10138.033822
0.044656,0.044656,-9928.454786
0.097686,0.097686,-10178.232139
0.087705,0.087705,-10088.297331
0.144171,0.144171,-10720.465472
0.127097,0.127097,-10502.702207
0.159797,0.159797,-10933.590380
0.156620,0.156620,-10889.320373
0.084304,0.084304,-10060.728208
0.060297,0.060297,-9926.932836
0.065359,0.065359,-9944.357882
0.197988,0.197988,-11496.872928
0.081846,0.081846,-10041.905362
0.151093,0.151093,-10813.409483
0.016548,0.016548,-10418.605215
0.085913,0.085913,-10073.562263
0.065774,0.065774,-9946.092052
0.032043,0.032043,-10026.444440
0.004775,0.004775,-11509.846719
0.050390,0.050390,-9916.324694
0.158664,0.158664,-10917.753217
0.059498,0.059498,-9924.849995
0.174604,0.174604,-11145.570434
0.115770,0.115770,-10368.952090
0.160947,0.160947,-10949.728604
0.199873,0.199873,-11525.962733
