# FBP,BGP,LogLik
0.184476,0.184476,-11539.233103
0.060676,0.060676,-10182.838214
0.067962,0.067962,-10216.257702
0.119015,0.119015,-10678.287078
0.088265,0.088265,-10362.688859
0.186569,0.186569,-11569.380968
0.079513,0.079513,-10291.531985
0.095556,0.095556,-10429.345941
0.123437,0.123437,-10729.902440
0.080948,0.080948,-10302.457111
0.198496,0.198496,-11743.612909
0.019770,0.019770,-10473.118271
0.044121,0.044121,-10166.779148
0.064531,0.064531,-10198.954873
0.029545,0.029545,-10271.520000
0.056844,0.056844,-10170.747758
0.155849,0.155849,-11140.722267
0.104578,0.104578,-10519.541771
0.006791,0.006791,-11270.707051
0.196525,0.196525,-11714.550111
0.123201,0.123201,-10727.117289
0.011788,0.011788,-10824.912824
0.132234,0.132234,-10836.118479
0.075674,0.075674,-10263.897235
0.027135,0.027135,-10307.410246
0.112733,0.112733,-10607.258567
0.145416,0.145416,-11003.011371
0.134225,0.134225,-10860.770783
0.049503,0.049503,-10160.661861
0.104973,0.104973,-10523.661768
0.107533,0.107533,-10550.692777
0.143361,0.143361,-10976.438363
