FBP, BGP
0.205854, 0.205854
0.205854, 0.205854
0.205854, 0.205854
0.193022, 0.193022
0.186357, 0.186357
0.186357, 0.186357
0.186357, 0.186357
0.181121, 0.181121
0.181121, 0.181121
0.13995, 0.13995
0.127358, 0.127358
0.127358, 0.127358
0.123429, 0.123429
0.110578, 0.110578
0.110578, 0.110578
0.110578, 0.110578
0.110578, 0.110578
0.110578, 0.110578
0.110578, 0.110578
0.0872257, 0.0872257
0.0872257, 0.0872257
0.081551, 0.081551
0.081551, 0.081551
0.081551, 0.081551
0.081551, 0.081551
0.081551, 0.081551
0.081551, 0.081551
0.081551, 0.081551
0.0800647, 0.0800647
0.0796395, 0.0796395
0.0727247, 0.0727247
0.0765324, 0.0765324
0.0765324, 0.0765324
0.0765324, 0.0765324
0.0765324, 0.0765324
0.0765324, 0.0765324
0.0765324, 0.0765324
0.0765324, 0.0765324
0.0765324, 0.0765324
0.0765324, 0.0765324
0.0466826, 0.0466826
0.0372755, 0.0372755
0.019211, 0.019211
0.019211, 0.019211
0.019211, 0.019211
0.00840279, 0.00840279
0.00840279, 0.00840279
0.00840279, 0.00840279
0.00840279, 0.00840279
0.00840279, 0.00840279
0.00840279, 0.00840279
0.00840279, 0.00840279
0.00840279, 0.00840279
0.00840279, 0.00840279
0.00840279, 0.00840279
0.00840279, 0.00840279
0.00840279, 0.00840279
0.00840279, 0.00840279
0.00840279, 0.00840279
0.00840279, 0.00840279
0.0295926, 0.0295926
0.0295926, 0.0295926
0.0295926, 0.0295926
0.022564, 0.022564
0.022564, 0.022564
0.022564, 0.022564
0.022564, 0.022564
0.022564, 0.022564
0.022564, 0.022564
0.022564, 0.022564
0.022564, 0.022564
0.00867868, 0.00867868
0.00867868, 0.00867868
0.00867868, 0.00867868
0.00867868, 0.00867868
0.00867868, 0.00867868
0.00867868, 0.00867868
0.00867868, 0.00867868
0.00867868, 0.00867868
0.00867868, 0.00867868
0.0322224, 0.0322224
0.0322224, 0.0322224
0.0322224, 0.0322224
0.0322224, 0.0322224
0.0322224, 0.0322224
0.0322224, 0.0322224
0.0322224, 0.0322224
0.0322224, 0.0322224
0.0322224, 0.0322224
0.00459815, 0.00459815
0.00459815, 0.00459815
0.00459815, 0.00459815
0.0109432, 0.0109432
0.0109432, 0.0109432
0.0109432, 0.0109432
0.0109432, 0.0109432
0.0109432, 0.0109432
0.0109432, 0.0109432
0.0109432, 0.0109432
0.0109432, 0.0109432
0.0382362, 0.0382362
0.0381141, 0.0381141
0.010627, 0.010627
0.010627, 0.010627
0.010627, 0.010627
0.010627, 0.010627
0.010627, 0.010627
0.010627, 0.010627
0.010627, 0.010627
0.010627, 0.010627
0.010627, 0.010627
0.010627, 0.010627
0.010627, 0.010627
0.010627, 0.010627
0.010627, 0.010627
0.010627, 0.010627
0.010627, 0.010627
0.010627, 0.010627
0.01285, 0.01285
0.01285, 0.01285
0.0169717, 0.0169717
0.0169717, 0.0169717
0.0169717, 0.0169717
0.0117344, 0.0117344
0.0117344, 0.0117344
0.0117344, 0.0117344
0.0117344, 0.0117344
0.0117344, 0.0117344
0.0117344, 0.0117344
0.0117344, 0.0117344
0.0117344, 0.0117344
0.0117344, 0.0117344
0.0117344, 0.0117344
0.0117344, 0.0117344
0.0117344, 0.0117344
0.0117344, 0.0117344
0.0117344, 0.0117344
0.0117344, 0.0117344
0.0117344, 0.0117344
0.011423, 0.011423
0.011423, 0.011423
0.011423, 0.011423
0.011423, 0.011423
0.011423, 0.011423
0.011423, 0.011423
0.011423, 0.011423
0.011423, 0.011423
0.011423, 0.011423
0.011423, 0.011423
0.011423, 0.011423
0.011423, 0.011423
0.011423, 0.011423
0.011423, 0.011423
0.011423, 0.011423
0.011423, 0.011423
0.011423, 0.011423
0.011423, 0.011423
0.011423, 0.011423
0.011423, 0.011423
0.011423, 0.011423
0.0067828, 0.0067828
0.0067828, 0.0067828
0.0067828, 0.0067828
0.0149131, 0.0149131
0.00799368, 0.00799368
0.00799368, 0.00799368
0.00928628, 0.00928628
0.0114083, 0.0114083
0.0114083, 0.0114083
0.0114083, 0.0114083
0.0112714, 0.0112714
0.0112714, 0.0112714
0.0112714, 0.0112714
0.0112714, 0.0112714
0.0112714, 0.0112714
0.0112714, 0.0112714
