FBP, BGP
0.0656607, 0.0656607
0.0656607, 0.0656607
0.0656607, 0.0656607
0.0719278, 0.0719278
0.0719278, 0.0719278
0.0849328, 0.0849328
0.0849328, 0.0849328
0.0849328, 0.0849328
0.0849328, 0.0849328
0.0849328, 0.0849328
0.0849328, 0.0849328
0.0855931, 0.0855931
0.0855931, 0.0855931
0.0855931, 0.0855931
0.0855931, 0.0855931
0.0946439, 0.0946439
0.0946439, 0.0946439
0.0946439, 0.0946439
0.0946439, 0.0946439
0.0946439, 0.0946439
0.0421932, 0.0421932
0.0395386, 0.0395386
0.0220364, 0.0220364
0.020291, 0.020291
0.020291, 0.020291
0.020291, 0.020291
0.020291, 0.020291
0.020291, 0.020291
0.020291, 0.020291
0.020291, 0.020291
0.020291, 0.020291
0.020291, 0.020291
0.020291, 0.020291
0.020291, 0.020291
0.0170692, 0.0170692
0.0170692, 0.0170692
0.0170692, 0.0170692
0.0170692, 0.0170692
0.0170692, 0.0170692
0.0170692, 0.0170692
0.030279, 0.030279
0.030279, 0.030279
0.030279, 0.030279
0.030279, 0.030279
0.030279, 0.030279
0.030279, 0.030279
0.0264371, 0.0264371
0.0264371, 0.0264371
0.0234954, 0.0234954
0.0234954, 0.0234954
0.0234954, 0.0234954
0.0234954, 0.0234954
0.011726, 0.011726
0.011726, 0.011726
0.011726, 0.011726
0.011726, 0.011726
0.011726, 0.011726
0.0127278, 0.0127278
0.014289, 0.014289
0.014289, 0.014289
0.014289, 0.014289
0.014289, 0.014289
0.014289, 0.014289
0.014289, 0.014289
0.014289, 0.014289
0.014289, 0.014289
0.014289, 0.014289
0.014289, 0.014289
0.014289, 0.014289
0.014289, 0.014289
0.014289, 0.014289
0.014289, 0.014289
0.014289, 0.014289
0.014289, 0.014289
0.014289, 0.014289
0.014289, 0.014289
0.014289, 0.014289
0.014289, 0.014289
0.014289, 0.014289
0.014289, 0.014289
0.0118543, 0.0118543
0.0118543, 0.0118543
0.0118543, 0.0118543
0.0118543, 0.0118543
0.0118543, 0.0118543
0.0118543, 0.0118543
0.0118543, 0.0118543
0.0118543, 0.0118543
0.0118543, 0.0118543
0.0118543, 0.0118543
0.0118543, 0.0118543
0.0118543, 0.0118543
0.0118543, 0.0118543
0.0118543, 0.0118543
0.0118543, 0.0118543
0.0118543, 0.0118543
0.0118543, 0.0118543
0.0119612, 0.0119612
0.0119612, 0.0119612
0.0119612, 0.0119612
0.00454394, 0.00454394
0.0209869, 0.0209869
0.0209869, 0.0209869
0.0209869, 0.0209869
0.0209869, 0.0209869
0.0209869, 0.0209869
0.019698, 0.019698
0.019698, 0.019698
0.00976995, 0.00976995
0.0158882, 0.0158882
0.0161463, 0.0161463
