# FBP,BGP,LogLik
0.041853,0.041853,-8347.276521
0.014161,0.014161,-8811.108885
0.035965,0.035965,-8371.825497
0.076884,0.076884,-8480.483144
0.098310,0.098310,-8683.645525
0.183218,0.183218,-9857.127835
0.125435,0.125435,-9008.692939
0.141296,0.141296,-9223.604939
0.016422,0.016422,-8717.295848
0.057357,0.057357,-8362.310343
0.198346,0.198346,-10105.674649
0.112084,0.112084,-8841.076787
0.157563,0.157563,-9459.096432
0.006496,0.006496,-9388.239989
0.016815,0.016815,-8702.950444
0.021847,0.021847,-8557.756407
0.003057,0.003057,-10024.824148
0.184396,0.184396,-9876.118045
0.050727,0.050727,-8344.549980
0.199314,0.199314,-10121.902130
0.147626,0.147626,-9313.548220
0.050122,0.050122,-8343.680937
0.198361,0.198361,-10105.918320
0.173707,0.173707,-9705.996688
0.033000,0.033000,-8393.331763
0.037064,0.037064,-8365.540031
0.136037,0.136037,-9150.628573
0.015656,0.015656,-8746.818158
0.116905,0.116905,-8900.049052
0.013321,0.013321,-8851.707726
0.044260,0.044260,-8342.973605
0.189688,0.189688,-9962.214612
