# FBP,BGP,LogLik
0.064470,0.064470,-9631.053205
0.020732,0.020732,-9948.826037
0.138853,0.138853,-10232.700014
0.104656,0.104656,-9888.971573
0.077090,0.077090,-9686.450355
0.189949,0.189949,-10863.210409
0.182486,0.182486,-10763.726876
0.075590,0.075590,-9678.318316
0.189098,0.189098,-10851.735264
0.086404,0.086404,-9744.594926
0.041228,0.041228,-9644.569072
0.124130,0.124130,-10075.296589
0.018850,0.018850,-10008.975124
0.030533,0.030533,-9744.785695
0.162855,0.162855,-10513.831648
0.163821,0.163821,-10525.731376
0.048123,0.048123,-9618.804699
0.149373,0.149373,-10352.430593
0.194714,0.194714,-10927.997938
0.191568,0.191568,-10885.113215
0.088904,0.088904,-9762.207158
0.172781,0.172781,-10638.043030
0.111421,0.111421,-9950.476321
0.112958,0.112958,-9964.957341
0.047854,0.047854,-9619.384668
0.076842,0.076842,-9685.084542
0.042975,0.042975,-9635.737885
0.148490,0.148490,-10342.172750
0.128118,0.128118,-10116.674206
0.160895,0.160895,-10489.842114
0.123976,0.123976,-10073.713647
0.055437,0.055437,-9613.813768
