# FBP,BGP,LogLik
0.150622,0.150622,-9216.948144
0.116561,0.116561,-8767.515868
0.123334,0.123334,-8850.378190
0.065056,0.065056,-8306.104837
0.015009,0.015009,-8815.958253
0.119064,0.119064,-8797.716006
0.148700,0.148700,-9189.602889
0.115213,0.115213,-8751.468168
0.120232,0.120232,-8811.972926
0.139484,0.139484,-9061.528270
0.008960,0.008960,-9236.600332
0.044738,0.044738,-8278.563467
0.122773,0.122773,-8843.375478
0.027124,0.027124,-8441.401346
0.054058,0.054058,-8272.605716
0.009003,0.009003,-9232.445619
0.043057,0.043057,-8284.063701
0.002320,0.002320,-10529.715630
0.163661,0.163661,-9407.895549
0.117551,0.117551,-8779.400765
0.109338,0.109338,-8683.387280
0.001123,0.001123,-11272.881667
0.170025,0.170025,-9504.352317
0.000014,0.000014,-15926.787013
0.157464,0.157464,-9315.987423
0.043790,0.043790,-8281.471844
0.164040,0.164040,-9413.585790
0.025825,0.025825,-8466.325050
0.109468,0.109468,-8684.854320
0.005891,0.005891,-9616.983467
0.110930,0.110930,-8701.528073
0.026601,0.026601,-8451.125206
