# FBP,BGP,LogLik
0.197316,0.197316,-11634.076674
0.075624,0.075624,-10182.685812
0.076422,0.076422,-10188.193250
0.010225,0.010225,-10878.785149
0.085334,0.085334,-10256.515637
0.003149,0.003149,-11927.599632
0.006019,0.006019,-11329.896979
0.067820,0.067820,-10134.973113
0.164194,0.164194,-11167.206848
0.091764,0.091764,-10312.556008
0.002968,0.002968,-11983.867155
0.032644,0.032644,-10160.191911
0.147985,0.147985,-10951.699948
0.147659,0.147659,-10947.472966
0.150905,0.150905,-10989.779972
0.070334,0.070334,-10149.047467
0.070455,0.070455,-10149.760513
0.160415,0.160415,-11116.104195
0.079628,0.079628,-10211.383895
0.145438,0.145438,-10918.781996
0.116225,0.116225,-10564.111502
0.072868,0.072868,-10164.515210
0.016001,0.016001,-10542.965375
0.023225,0.023225,-10312.930340
0.177912,0.177912,-11356.670329
0.090468,0.090468,-10300.854381
0.198801,0.198801,-11655.719640
0.072779,0.072779,-10163.951662
0.049991,0.049991,-10081.843175
0.070108,0.070108,-10147.729089
0.068617,0.068617,-10139.294430
0.127471,0.127471,-10695.089569
