# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.007882,0.007882,-12470.653562, -12797.775291
2,0.165564,0.165564,-10182.547564, -10304.364314
2,0.027898,0.027898,-10614.140106, -10725.918769
2,0.187908,0.187908,-10445.665985, -10573.220913
2,0.018173,0.018173,-11194.203485, -11301.178018
2,0.167596,0.167596,-10204.735140, -10281.138817
2,0.084707,0.084707,-9711.601902, -9916.429412
2,0.174547,0.174547,-10283.375796, -10348.473425
2,0.153715,0.153715,-10060.722120, -10159.345553
2,0.170576,0.170576,-10237.948736, -10325.656897
2,0.094048,0.094048,-9709.195454, -9829.624856
2,0.142754,0.142754,-9960.524040, -10050.320559
2,0.063734,0.063734,-10115.451891, -10168.524970
2,0.009435,0.009435,-12185.223364, -12313.268947
2,0.046480,0.046480,-10050.453485, -10160.701501
2,0.000272,0.000272,-18107.146406, -18243.915976
2,0.072606,0.072606,-9751.213245, -9918.796730
2,0.098766,0.098766,-9715.748282, -9889.455325
2,0.003881,0.003881,-13627.878251, -13795.203441
2,0.001546,0.001546,-15169.965082, -15365.029484
2,0.137293,0.137293,-9915.537063, -9994.205107
2,0.020087,0.020087,-11052.463189, -11201.001091
2,0.014769,0.014769,-11497.228171, -11586.109516
2,0.099120,0.099120,-9716.431494, -9803.257334
2,0.143632,0.143632,-9968.075932, -10081.739450
2,0.195433,0.195433,-10543.093838, -10646.868077
2,0.059079,0.059079,-9860.100506, -9963.735972
2,0.023504,0.023504,-10837.275671, -11033.296489
2,0.013707,0.013707,-11608.940410, -11733.618540
2,0.041502,0.041502,-10159.435095, -10252.615156
2,0.020011,0.020011,-11057.784507, -11144.052121
2,0.000677,0.000677,-16563.268722, -16663.186321
3,0.007882,0.007882,-11046.273838, -11438.349446
3,0.165564,0.165564,-10215.896514, -10379.025875
3,0.027898,0.027898,-9827.217666, -10209.926869
3,0.187908,0.187908,-10482.786298, -10592.118692
3,0.018173,0.018173,-10186.287991, -10628.313604
3,0.167596,0.167596,-10211.424374, -10409.232470
3,0.084707,0.084707,-9583.840704, -9777.830364
3,0.174547,0.174547,-10301.340840, -10494.771827
3,0.153715,0.153715,-10041.812907, -10329.315215
3,0.170576,0.170576,-10249.590497, -10405.551392
3,0.094048,0.094048,-9597.511037, -9832.480964
3,0.142754,0.142754,-9918.064283, -10105.542660
3,0.063734,0.063734,-9510.102810, -9828.303188
3,0.009435,0.009435,-10841.315878, -11313.078316
3,0.046480,0.046480,-9616.155342, -9950.918142
3,0.000272,0.000272,-15456.044951, -16121.174194
3,0.072606,0.072606,-9437.996116, -9773.217972
3,0.098766,0.098766,-9536.491413, -9859.749741
3,0.003881,0.003881,-11812.275005, -12419.066265
3,0.001546,0.001546,-12846.481953, -13144.618029
3,0.137293,0.137293,-9880.801273, -10098.456497
3,0.020087,0.020087,-10147.548845, -10564.333698
3,0.014769,0.014769,-10419.798169, -10916.108337
3,0.099120,0.099120,-9657.580877, -9934.729917
3,0.143632,0.143632,-9927.623879, -10068.827848
3,0.195433,0.195433,-10589.689773, -10666.712756
3,0.059079,0.059079,-9450.081857, -9748.464004
3,0.023504,0.023504,-10020.950174, -10296.935965
3,0.013707,0.013707,-10688.307627, -10968.103364
3,0.041502,0.041502,-9575.182656, -9987.285288
3,0.020011,0.020011,-10099.543712, -10525.716191
3,0.000677,0.000677,-13800.016826, -14208.004988
4,0.007882,0.007882,-10205.660191, -11481.668444
4,0.165564,0.165564,-10221.371163, -10513.842990
4,0.027898,0.027898,-9321.405731, -10047.084832
4,0.187908,0.187908,-10610.059327, -10815.937629
4,0.018173,0.018173,-9552.712378, -10180.288890
4,0.167596,0.167596,-10281.835427, -10519.064889
4,0.084707,0.084707,-9311.879187, -9693.677786
4,0.174547,0.174547,-10445.610324, -10639.716829
4,0.153715,0.153715,-10111.972096, -10415.084032
4,0.170576,0.170576,-10431.919087, -10702.977564
4,0.094048,0.094048,-9570.662891, -9870.446445
4,0.142754,0.142754,-10057.520769, -10255.299189
4,0.063734,0.063734,-9192.962426, -9711.842688
4,0.009435,0.009435,-10074.882775, -11222.740658
4,0.046480,0.046480,-9175.433580, -9778.625092
4,0.000272,0.000272,-13192.504211, -14715.633857
4,0.072606,0.072606,-9349.459698, -9733.944448
4,0.098766,0.098766,-9611.008390, -9878.827805
4,0.003881,0.003881,-10762.928396, -11983.384592
4,0.001546,0.001546,-11594.953971, -12860.797276
4,0.137293,0.137293,-9848.657806, -10222.097544
4,0.020087,0.020087,-9492.097132, -10340.255210
4,0.014769,0.014769,-9688.489593, -10479.446246
4,0.099120,0.099120,-9585.845509, -9855.056907
4,0.143632,0.143632,-10026.254635, -10275.030050
4,0.195433,0.195433,-10716.246551, -10897.351243
4,0.059079,0.059079,-9234.085900, -9833.912193
4,0.023504,0.023504,-9404.615365, -10268.857358
4,0.013707,0.013707,-9740.294762, -10533.640980
4,0.041502,0.041502,-9191.923601, -9839.125177
4,0.020011,0.020011,-9494.333692, -10312.808356
4,0.000677,0.000677,-12350.867843, -13741.623658
5,0.007882,0.007882,-10809.919868, -11882.699967
5,0.165564,0.165564,-10387.915294, -10735.517279
5,0.027898,0.027898,-9391.803055, -10361.983494
5,0.187908,0.187908,-10712.512368, -10894.303066
5,0.018173,0.018173,-9579.698604, -10539.430848
5,0.167596,0.167596,-10414.196115, -10711.874096
5,0.084707,0.084707,-9434.077056, -9922.326702
5,0.174547,0.174547,-10592.227851, -10791.842316
5,0.153715,0.153715,-10224.160497, -10489.089296
5,0.170576,0.170576,-10536.987425, -10787.776332
5,0.094048,0.094048,-9677.963379, -10215.980349
5,0.142754,0.142754,-10068.201698, -10331.043731
5,0.063734,0.063734,-9297.947676, -9797.757242
5,0.009435,0.009435,-10014.417425, -10957.155887
5,0.046480,0.046480,-9260.610459, -9801.599204
5,0.000272,0.000272,-13124.485355, -14737.557425
5,0.072606,0.072606,-9341.051132, -9875.913040
5,0.098766,0.098766,-9697.319791, -10171.433617
5,0.003881,0.003881,-11133.013720, -12277.909075
5,0.001546,0.001546,-11542.754946, -13666.145156
5,0.137293,0.137293,-9999.943486, -10364.622851
5,0.020087,0.020087,-9683.920243, -10923.244792
5,0.014769,0.014769,-9694.804379, -10424.579599
5,0.099120,0.099120,-9560.941564, -10043.731166
5,0.143632,0.143632,-10085.665077, -10411.382548
5,0.195433,0.195433,-10866.410763, -11078.823424
5,0.059079,0.059079,-9285.824606, -9746.381102
5,0.023504,0.023504,-9931.534726, -10189.323733
5,0.013707,0.013707,-10517.256731, -11148.881702
5,0.041502,0.041502,-9473.943040, -10298.640606
5,0.020011,0.020011,-9533.761328, -10453.373166
5,0.000677,0.000677,-12944.524641, -14524.455439
6,0.007882,0.007882,-10360.042918, -11301.189264
6,0.165564,0.165564,-10554.826281, -10853.863664
6,0.027898,0.027898,-9592.874781, -10617.307724
6,0.187908,0.187908,-10959.213941, -11168.630634
6,0.018173,0.018173,-10034.731758, -11420.368209
6,0.167596,0.167596,-10586.311753, -10892.224034
6,0.084707,0.084707,-9602.132267, -10022.072556
6,0.174547,0.174547,-10892.569668, -11046.390853
6,0.153715,0.153715,-10488.335051, -10856.857657
6,0.170576,0.170576,-10615.443293, -10830.596378
6,0.094048,0.094048,-9737.537941, -10248.073775
6,0.142754,0.142754,-10231.200275, -10519.369273
6,0.063734,0.063734,-9673.587530, -10252.377393
6,0.009435,0.009435,-10222.882551, -11152.359148
6,0.046480,0.046480,-10411.911789, -10579.538241
6,0.000272,0.000272,-14300.422438, -15754.156171
6,0.072606,0.072606,-9656.790322, -10196.493546
6,0.098766,0.098766,-9711.630900, -10201.446657
6,0.003881,0.003881,-11048.546206, -12472.820886
6,0.001546,0.001546,-11743.857905, -13516.731190
6,0.137293,0.137293,-10388.539642, -10695.266572
6,0.020087,0.020087,-10056.183021, -10874.555439
6,0.014769,0.014769,-10403.859622, -11274.126589
6,0.099120,0.099120,-9811.742371, -10284.513916
6,0.143632,0.143632,-10264.496015, -10640.069198
6,0.195433,0.195433,-10995.689596, -11255.021495
6,0.059079,0.059079,-9436.827910, -10038.800705
6,0.023504,0.023504,-9945.289448, -10894.414962
6,0.013707,0.013707,-9961.886294, -11116.477375
6,0.041502,0.041502,-9487.710676, -10566.198287
6,0.020011,0.020011,-9711.130884, -10316.052784
6,0.000677,0.000677,-13078.127874, -14785.553287
7,0.007882,0.007882,-11527.071026, -12151.283721
7,0.165564,0.165564,-10690.415801, -10913.197716
7,0.027898,0.027898,-10094.683562, -10883.299810
7,0.187908,0.187908,-11010.263689, -11200.198437
7,0.018173,0.018173,-10288.826979, -11370.983398
7,0.167596,0.167596,-10950.934066, -11102.849804
7,0.084707,0.084707,-9930.002932, -10644.978250
7,0.174547,0.174547,-10814.273410, -11051.411966
7,0.153715,0.153715,-10601.296664, -10818.033060
7,0.170576,0.170576,-10827.016193, -11052.901344
7,0.094048,0.094048,-9886.897536, -10573.751121
7,0.142754,0.142754,-10493.302038, -10746.397739
7,0.063734,0.063734,-9629.682871, -10056.083813
7,0.009435,0.009435,-10417.438815, -11502.211930
