# FBP,BGP,LogLik
0.084509,0.084509,-10424.632267
0.049007,0.049007,-10263.215459
0.023480,0.023480,-10478.012556
0.060211,0.060211,-10282.022551
0.029053,0.029053,-10380.313505
0.018437,0.018437,-10614.169181
0.120586,0.120586,-10771.889636
0.072837,0.072837,-10342.826153
0.112914,0.112914,-10689.301539
0.038267,0.038267,-10293.276573
0.135381,0.135381,-10940.658430
0.043101,0.043101,-10272.392876
0.055605,0.055605,-10269.451418
0.148352,0.148352,-11097.122255
0.111948,0.111948,-10679.172245
0.066967,0.066967,-10310.330918
0.108598,0.108598,-10644.577169
0.138797,0.138797,-10981.161412
0.182426,0.182426,-11537.110380
0.116143,0.116143,-10723.596022
0.046537,0.046537,-10265.134998
0.149340,0.149340,-11109.315203
0.155554,0.155554,-11186.886784
0.040080,0.040080,-10283.824291
0.164115,0.164115,-11295.980940
0.092987,0.092987,-10495.430211
0.155953,0.155953,-11191.921994
0.047496,0.047496,-10264.083391
0.066516,0.066516,-10308.117064
0.190739,0.190739,-11649.774315
0.131563,0.131563,-10896.027124
0.154576,0.154576,-11174.582156
