# FBP,BGP,LogLik
0.048644,0.048644,-10111.040059
0.019371,0.019371,-10446.538518
0.168245,0.168245,-11207.671663
0.149412,0.149412,-10961.852487
0.171668,0.171668,-11253.733794
0.076808,0.076808,-10210.738560
0.098423,0.098423,-10386.933503
0.093004,0.093004,-10337.444417
0.062944,0.062944,-10136.451116
0.067134,0.067134,-10154.731507
0.143730,0.143730,-10890.497527
0.150614,0.150614,-10977.128003
0.172771,0.172771,-11268.661142
0.168980,0.168980,-11217.531798
0.150788,0.150788,-10979.335217
0.066556,0.066556,-10151.968346
0.142009,0.142009,-10869.176267
0.194525,0.194525,-11570.937339
0.183248,0.183248,-11412.430174
0.194298,0.194298,-11567.704844
0.007242,0.007242,-11180.867380
0.122320,0.122320,-10635.924175
0.043069,0.043069,-10122.012650
0.049312,0.049312,-10110.656823
0.168812,0.168812,-11215.273876
0.150038,0.150038,-10969.802988
0.065760,0.065760,-10148.293921
0.103983,0.103983,-10440.719621
0.037666,0.037666,-10148.480126
0.000765,0.000765,-13274.293157
0.179992,0.179992,-11367.373220
0.141928,0.141928,-10868.178326
