# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.190505,0.190505,-10095.336270, -10133.601290
2,0.130142,0.130142,-9326.972850, -9442.353701
2,0.095267,0.095267,-9041.198705, -9145.693578
2,0.155515,0.155515,-9616.337264, -9681.458123
2,0.050925,0.050925,-9022.509016, -9136.037858
2,0.162166,0.162166,-9700.898727, -9741.815047
2,0.067659,0.067659,-8960.846528, -9063.414556
2,0.014931,0.014931,-9982.876889, -10118.038359
2,0.156576,0.156576,-9629.601535, -9693.045977
2,0.038192,0.038192,-9168.243117, -9233.265496
2,0.128860,0.128860,-9313.916823, -9377.777912
2,0.053957,0.053957,-9002.442745, -9081.573944
2,0.137090,0.137090,-9400.524960, -9465.914730
2,0.025220,0.025220,-9566.113917, -9634.676309
2,0.124782,0.124782,-9273.502871, -9334.851834
2,0.038404,0.038404,-9164.807056, -9275.613798
2,0.100672,0.100672,-9074.645808, -9151.962169
2,0.174540,0.174540,-9866.625629, -9943.612810
2,0.095084,0.095084,-9040.149035, -9083.975684
2,0.154413,0.154413,-9602.655844, -9670.506676
2,0.029290,0.029290,-9447.461781, -9533.822473
2,0.131431,0.131431,-9340.259828, -9433.218105
2,0.030396,0.030396,-9419.998496, -9501.065461
2,0.153713,0.153713,-9594.007887, -9677.866153
2,0.142812,0.142812,-9464.469702, -9569.526563
2,0.080481,0.080481,-9121.318295, -9149.803080
2,0.094008,0.094008,-9034.095754, -9136.001291
2,0.033683,0.033683,-9251.910217, -9381.727025
2,0.127104,0.127104,-9296.304302, -9389.400433
2,0.182537,0.182537,-9979.185384, -10051.770583
2,0.112085,0.112085,-9159.550503, -9198.110930
2,0.063031,0.063031,-9097.574485, -9139.677726
3,0.190505,0.190505,-10194.235116, -10320.088148
3,0.130142,0.130142,-9338.316503, -9559.155939
3,0.095267,0.095267,-8956.828489, -9158.038929
3,0.155515,0.155515,-9673.209106, -9806.354665
3,0.050925,0.050925,-9063.878495, -9195.920924
3,0.162166,0.162166,-9767.358707, -9920.359465
3,0.067659,0.067659,-8753.515870, -9068.194849
3,0.014931,0.014931,-9149.277676, -9636.367513
3,0.156576,0.156576,-9688.060239, -9851.962699
3,0.038192,0.038192,-8730.742849, -8957.505159
3,0.128860,0.128860,-9322.518479, -9495.563650
3,0.053957,0.053957,-8706.636484, -8912.071263
3,0.137090,0.137090,-9425.921026, -9631.977301
3,0.025220,0.025220,-8867.685771, -9366.828879
3,0.124782,0.124782,-9273.051345, -9449.115061
3,0.038404,0.038404,-8729.617055, -9101.477837
3,0.100672,0.100672,-9008.504101, -9328.361656
3,0.174540,0.174540,-9972.182320, -10118.254370
3,0.095084,0.095084,-8955.134076, -9144.297720
3,0.154413,0.154413,-9726.335000, -9877.786638
3,0.029290,0.029290,-8807.449226, -9142.266398
3,0.131431,0.131431,-9377.908662, -9576.509170
3,0.030396,0.030396,-8794.266044, -9100.866464
3,0.153713,0.153713,-9648.132629, -9786.317881
3,0.142812,0.142812,-9500.486582, -9673.477198
3,0.080481,0.080481,-8833.553029, -9094.140549
3,0.094008,0.094008,-8945.254260, -9112.045973
3,0.033683,0.033683,-8864.243220, -9164.440608
3,0.127104,0.127104,-9301.070587, -9544.836651
3,0.182537,0.182537,-10159.588475, -10264.376585
3,0.112085,0.112085,-9197.027282, -9348.911904
3,0.063031,0.063031,-8732.474536, -8982.375589
4,0.190505,0.190505,-10396.089481, -10466.856765
4,0.130142,0.130142,-9634.570205, -9810.216424
4,0.095267,0.095267,-9123.588765, -9394.753537
4,0.155515,0.155515,-9869.274225, -9980.756926
4,0.050925,0.050925,-8852.279462, -9193.243324
4,0.162166,0.162166,-9972.056885, -10133.645193
4,0.067659,0.067659,-8908.921919, -9175.516326
4,0.014931,0.014931,-9215.554809, -9648.210390
4,0.156576,0.156576,-9889.376647, -10037.868129
4,0.038192,0.038192,-9013.472490, -9596.941699
4,0.128860,0.128860,-9507.832429, -9709.087903
4,0.053957,0.053957,-8833.155108, -9220.098210
4,0.137090,0.137090,-9616.126664, -9743.348429
4,0.025220,0.025220,-8976.920069, -9644.715277
4,0.124782,0.124782,-9464.806167, -9647.212251
4,0.038404,0.038404,-8832.144579, -9268.271580
4,0.100672,0.100672,-9401.916646, -9549.044873
4,0.174540,0.174540,-10236.615394, -10328.909527
4,0.095084,0.095084,-9345.420738, -9484.208066
4,0.154413,0.154413,-9852.989199, -9998.827863
4,0.029290,0.029290,-8908.729724, -9103.787166
4,0.131431,0.131431,-9542.556917, -9661.448413
4,0.030396,0.030396,-8881.978627, -9375.102062
4,0.153713,0.153713,-9850.019132, -10006.635804
4,0.142812,0.142812,-9694.212284, -9866.252497
4,0.080481,0.080481,-8991.771391, -9225.431678
4,0.094008,0.094008,-9108.308555, -9294.957666
4,0.033683,0.033683,-8862.323377, -9329.277925
4,0.127104,0.127104,-9588.709885, -9693.922368
4,0.182537,0.182537,-10364.649770, -10439.952405
4,0.112085,0.112085,-9308.701744, -9533.552646
4,0.063031,0.063031,-8870.745567, -9237.840024
5,0.190505,0.190505,-10650.885329, -10736.913021
