# FBP,BGP,LogLik
0.044069,0.044069,-10058.859996
0.051224,0.051224,-10043.983443
0.123440,0.123440,-10573.813710
0.127530,0.127530,-10622.095458
0.092382,0.092382,-10251.980757
0.008668,0.008668,-11069.181341
0.175447,0.175447,-11255.001159
0.048863,0.048863,-10046.275644
0.116206,0.116206,-10491.321395
0.147734,0.147734,-10875.447268
0.036868,0.036868,-10102.571910
0.094659,0.094659,-10272.282690
0.000268,0.000268,-14584.517122
0.009489,0.009489,-10989.805351
0.050098,0.050098,-10044.781022
0.131745,0.131745,-10672.994663
0.177335,0.177335,-11281.971607
0.084897,0.084897,-10189.947370
0.005008,0.005008,-11577.085610
0.058544,0.058544,-10050.435110
0.191400,0.191400,-11486.762711
0.022244,0.022244,-10343.333844
0.151142,0.151142,-10920.311546
0.149466,0.149466,-10898.174120
0.117985,0.117985,-10511.238845
0.186178,0.186178,-11409.947709
0.128430,0.128430,-10632.873036
0.193301,0.193301,-11514.939291
0.165226,0.165226,-11111.321689
0.158809,0.158809,-11023.228501
0.190210,0.190210,-11469.180203
0.123408,0.123408,-10573.447509
