# FBP,BGP,LogLik
0.081889,0.081889,-9282.245607
0.043656,0.043656,-9139.518022
0.088352,0.088352,-9337.040524
0.099026,0.099026,-9439.408733
0.188149,0.188149,-10643.674643
0.085981,0.085981,-9316.248704
0.172451,0.172451,-10399.166531
0.033365,0.033365,-9199.906023
0.109034,0.109034,-9546.701583
0.118156,0.118156,-9652.536153
0.118744,0.118744,-9659.598723
0.100430,0.100430,-9453.853280
0.153429,0.153429,-10118.363975
0.034573,0.034573,-9188.869156
0.013621,0.013621,-9689.158142
0.028544,0.028544,-9257.862989
0.112646,0.112646,-9587.758574
0.049945,0.049945,-9131.956354
0.147707,0.147707,-10037.563686
0.012571,0.012571,-9747.065465
0.181799,0.181799,-10543.466213
0.190342,0.190342,-10678.683545
0.157130,0.157130,-10171.564916
0.175591,0.175591,-10447.196105
0.075669,0.075669,-9235.553000
0.031919,0.031919,-9214.829919
0.039990,0.039990,-9153.085414
0.100254,0.100254,-9452.033942
0.132277,0.132277,-9829.251600
0.113758,0.113758,-9600.624131
0.020988,0.020988,-9410.476530
0.145448,0.145448,-10006.170294
