# FBP,BGP,LogLik
0.184476,0.184476,-10535.560527
0.060676,0.060676,-9133.927957
0.067962,0.067962,-9166.921934
0.119015,0.119015,-9638.666871
0.088265,0.088265,-9315.055802
0.186569,0.186569,-10567.383035
0.079513,0.079513,-9242.726652
0.095556,0.095556,-9383.104341
0.123437,0.123437,-9691.869794
0.080948,0.080948,-9253.803079
0.198496,0.198496,-10751.938043
0.019770,0.019770,-9452.726250
0.044121,0.044121,-9122.087518
0.064531,0.064531,-9149.734916
0.029545,0.029545,-9237.054407
0.056844,0.056844,-9122.358280
0.155849,0.155849,-10117.756221
0.104578,0.104578,-9475.479441
0.006791,0.006791,-10298.008327
0.196525,0.196525,-10721.075284
0.123201,0.123201,-9688.997268
0.011788,0.011788,-9826.270369
0.132234,0.132234,-9801.562699
0.075674,0.075674,-9214.773851
0.027135,0.027135,-9275.655982
0.112733,0.112733,-9565.565432
0.145416,0.145416,-9974.497506
0.134225,0.134225,-9827.062406
0.049503,0.049503,-9113.980557
0.104973,0.104973,-9479.705624
0.107533,0.107533,-9507.446211
0.143361,0.143361,-9946.913818
