# FBP,BGP,LogLik
0.122476,0.122476,-10164.598547
0.107584,0.107584,-10001.697188
0.061191,0.061191,-9643.839402
0.098074,0.098074,-9906.764867
0.054691,0.054691,-9624.916976
0.091164,0.091164,-9843.191218
0.153763,0.153763,-10549.646956
0.125098,0.125098,-10194.827965
0.136107,0.136107,-10326.103426
0.178443,0.178443,-10884.824738
0.010588,0.010588,-10329.251430
0.039789,0.039789,-9638.912032
0.144839,0.144839,-10434.797978
0.081647,0.081647,-9764.606998
0.130043,0.130043,-10252.945488
0.179553,0.179553,-10900.458522
0.147201,0.147201,-10464.836840
0.186623,0.186623,-11001.154423
0.030388,0.030388,-9712.972310
0.151326,0.151326,-10517.920289
0.140525,0.140525,-10380.629922
0.001511,0.001511,-11992.072447
0.008595,0.008595,-10487.943903
0.006754,0.006754,-10680.209357
0.105523,0.105523,-9980.465971
0.155302,0.155302,-10569.807418
0.081072,0.081072,-9760.232971
0.000646,0.000646,-12775.991340
0.034979,0.034979,-9668.214299
0.189701,0.189701,-11045.561804
0.048932,0.048932,-9619.277254
0.170677,0.170677,-10776.726262
