# FBP,BGP,LogLik
0.099714,0.099714,-9568.677483
0.114743,0.114743,-9731.610408
0.053937,0.053937,-9252.899883
0.088012,0.088012,-9456.555491
0.026600,0.026600,-9404.671069
0.103323,0.103323,-9606.062655
0.010791,0.010791,-9995.965029
0.009650,0.009650,-10086.421252
0.135930,0.135930,-9988.198210
0.010996,0.010996,-9980.995938
0.104257,0.104257,-9615.924525
0.053205,0.053205,-9251.643337
0.037539,0.037539,-9281.459596
0.114664,0.114664,-9730.709533
0.059293,0.059293,-9267.406689
0.091276,0.091276,-9486.304653
0.027795,0.027795,-9384.788194
0.025297,0.025297,-9428.726364
0.021306,0.021306,-9520.640744
0.014312,0.014312,-9780.908815
0.110743,0.110743,-9686.466938
0.151201,0.151201,-10188.124144
0.158473,0.158473,-10287.009985
0.191569,0.191569,-10762.810473
0.033678,0.033678,-9311.664288
0.027124,0.027124,-9395.716159
0.093991,0.093991,-9511.981825
0.172202,0.172202,-10479.473417
0.153414,0.153414,-10217.975642
0.111636,0.111636,-9696.440606
0.031357,0.031357,-9336.100390
0.078253,0.078253,-9375.948346
