# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.178340,0.178340,-10741.899698, -10759.767855
2,0.067075,0.067075,-10542.658661, -10573.479607
2,0.066072,0.066072,-10555.824485, -10642.433833
2,0.105021,0.105021,-10332.104248, -10380.510279
2,0.083966,0.083966,-10389.592055, -10433.755556
2,0.059046,0.059046,-10664.285712, -10668.197409
2,0.143116,0.143116,-10458.295755, -10499.889750
2,0.158434,0.158434,-10565.876732, -10582.993953
2,0.165256,0.165256,-10621.940881, -10626.554917
2,0.154006,0.154006,-10532.075960, -10572.096630
2,0.138086,0.138086,-10429.065449, -10465.080212
2,0.038602,0.038602,-11209.632491, -11214.228847
2,0.146330,0.146330,-10478.625560, -10505.215502
2,0.054942,0.054942,-10742.600963, -10817.415237
2,0.144364,0.144364,-10466.037859, -10489.208803
2,0.019573,0.019573,-12381.263946, -12440.387360
2,0.084603,0.084603,-10385.975434, -10493.347929
2,0.078604,0.078604,-10425.641885, -10496.234290
2,0.007340,0.007340,-14406.465171, -14418.697742
2,0.176804,0.176804,-10727.089924, -10731.823616
2,0.135296,0.135296,-10414.279111, -10452.870909
2,0.155651,0.155651,-10544.391838, -10572.323860
2,0.133144,0.133144,-10403.596799, -10455.702315
2,0.068600,0.068600,-10523.641387, -10541.810891
2,0.101359,0.101359,-10333.927042, -10338.538712
2,0.025749,0.025749,-11875.078305, -11966.726396
2,0.032323,0.032323,-11487.239180, -11548.602181
2,0.064814,0.064814,-10573.118626, -10577.713497
2,0.128737,0.128737,-10383.768654, -10436.130932
2,0.119919,0.119919,-10352.988073, -10375.926002
2,0.155052,0.155052,-10539.870975, -10591.866818
2,0.106431,0.106431,-10332.192916, -10336.101714
3,0.178340,0.178340,-10540.687026, -10649.736808
3,0.067075,0.067075,-10039.550026, -10310.440885
3,0.066072,0.066072,-9988.464605, -10188.254233
3,0.105021,0.105021,-9940.917598, -9971.926607
3,0.083966,0.083966,-9913.877806, -9994.124632
3,0.059046,0.059046,-10053.724194, -10294.032288
3,0.143116,0.143116,-10189.819976, -10451.037439
3,0.158434,0.158434,-10564.581195, -10641.943081
3,0.165256,0.165256,-10394.748497, -10500.990764
3,0.154006,0.154006,-10285.390846, -10407.806194
3,0.138086,0.138086,-10149.968166, -10293.543338
3,0.038602,0.038602,-10344.204464, -10705.715712
3,0.146330,0.146330,-10216.744769, -10362.728046
3,0.054942,0.054942,-10104.321713, -10514.406851
3,0.144364,0.144364,-10200.139144, -10366.439386
3,0.019573,0.019573,-11022.544099, -11410.672798
3,0.084603,0.084603,-9913.137775, -10073.111772
3,0.078604,0.078604,-9974.503853, -10104.074102
3,0.007340,0.007340,-12253.438377, -12751.632429
3,0.176804,0.176804,-10521.624610, -10696.747488
3,0.135296,0.135296,-10129.123244, -10454.703820
3,0.155651,0.155651,-10300.868954, -10479.022972
3,0.133144,0.133144,-10099.946207, -10287.926017
3,0.068600,0.068600,-9970.684778, -10191.436152
