# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.107732,0.107732,-11025.543932, -11137.433614
2,0.029207,0.029207,-12921.272622, -13051.124106
2,0.126817,0.126817,-10988.281146, -11071.172773
2,0.052879,0.052879,-11816.538475, -12078.787646
2,0.138183,0.138183,-11000.068775, -11069.177855
2,0.069429,0.069429,-11420.368302, -11522.237763
2,0.000834,0.000834,-21500.734987, -21536.302187
2,0.058979,0.058979,-11646.923837, -11702.565517
2,0.016379,0.016379,-14182.995311, -14340.409852
2,0.099008,0.099008,-11071.505930, -11239.207955
2,0.057778,0.057778,-11677.863191, -11731.583824
2,0.127998,0.127998,-10988.433641, -11090.714268
2,0.099987,0.099987,-11065.302452, -11211.445738
2,0.007209,0.007209,-16123.895842, -16266.761037
2,0.063727,0.063727,-11535.073280, -11684.153453
2,0.097812,0.097812,-11079.462752, -11341.329420
2,0.114441,0.114441,-11003.339235, -11187.147886
2,0.020974,0.020974,-13628.224345, -13749.135405
2,0.129994,0.129994,-10989.276752, -11190.886908
2,0.068740,0.068740,-11433.206837, -11632.403161
2,0.036584,0.036584,-12472.173343, -12577.204912
2,0.161065,0.161065,-11085.148799, -11146.581529
2,0.013725,0.013725,-14590.150117, -14687.734460
2,0.185954,0.185954,-11253.420116, -11327.243492
2,0.141253,0.141253,-11006.990542, -11083.097839
2,0.095118,0.095118,-11098.957976, -11240.354584
2,0.002232,0.002232,-19097.627165, -19159.168478
2,0.078025,0.078025,-11281.361816, -11421.161903
2,0.129160,0.129160,-10988.835650, -11043.467213
2,0.171783,0.171783,-11148.934715, -11209.481676
2,0.123553,0.123553,-10989.238952, -11158.186522
2,0.079541,0.079541,-11260.521692, -11463.816683
3,0.107732,0.107732,-10876.020347, -11060.808705
3,0.029207,0.029207,-11977.420738, -12233.432677
3,0.126817,0.126817,-10909.382410, -11013.901679
3,0.052879,0.052879,-11279.227027, -11542.430083
3,0.138183,0.138183,-10949.833718, -11046.301050
3,0.069429,0.069429,-11052.912879, -11358.060116
3,0.000834,0.000834,-18043.572476, -18699.620427
3,0.058979,0.058979,-11155.875495, -11478.794475
3,0.016379,0.016379,-12822.147585, -13073.571603
3,0.099008,0.099008,-10936.072689, -11135.624465
3,0.057778,0.057778,-11212.635528, -11402.767618
3,0.127998,0.127998,-10912.711632, -10995.499005
3,0.099987,0.099987,-10939.245653, -11112.050689
3,0.007209,0.007209,-14190.542989, -14425.314326
3,0.063727,0.063727,-11171.956969, -11269.548481
3,0.097812,0.097812,-10880.409811, -11038.456443
3,0.114441,0.114441,-10883.307445, -11246.552232
3,0.020974,0.020974,-12490.030664, -12809.688389
3,0.129994,0.129994,-10972.607416, -11088.592583
3,0.068740,0.068740,-11051.589212, -11189.772936
3,0.036584,0.036584,-11664.645604, -11991.154693
3,0.161065,0.161065,-11081.756720, -11207.760477
3,0.013725,0.013725,-13269.191358, -13559.090490
3,0.185954,0.185954,-11310.617040, -11382.327330
3,0.141253,0.141253,-10963.971766, -11043.249878
3,0.095118,0.095118,-10935.758907, -11051.906724
3,0.002232,0.002232,-16277.058411, -16785.410688
3,0.078025,0.078025,-10956.589960, -11158.771831
3,0.129160,0.129160,-10932.222119, -11079.121438
3,0.171783,0.171783,-11165.917143, -11273.303374
3,0.123553,0.123553,-10932.079488, -11084.067155
3,0.079541,0.079541,-10946.921465, -11123.844228
4,0.107732,0.107732,-10808.949998, -11057.942754
4,0.029207,0.029207,-11259.239818, -11973.195408
4,0.126817,0.126817,-10931.952217, -11188.614151
4,0.052879,0.052879,-10831.858034, -11270.331159
4,0.138183,0.138183,-10957.698168, -11175.215710
4,0.069429,0.069429,-10874.636797, -11002.975221
4,0.000834,0.000834,-16462.366846, -17445.504623
4,0.058979,0.058979,-10776.635484, -11073.112526
4,0.016379,0.016379,-11844.868415, -12551.813706
4,0.099008,0.099008,-10784.490009, -10962.029930
4,0.057778,0.057778,-10912.956135, -11107.044079
4,0.127998,0.127998,-10973.998343, -11085.133059
4,0.099987,0.099987,-10786.047512, -11060.453887
4,0.007209,0.007209,-12881.353879, -13771.121880
4,0.063727,0.063727,-10851.971026, -11086.615915
4,0.097812,0.097812,-10813.690770, -10974.456419
4,0.114441,0.114441,-10834.729170, -11018.630711
4,0.020974,0.020974,-11572.954215, -12292.643340
4,0.129994,0.129994,-10983.868698, -11132.689528
4,0.068740,0.068740,-10761.063018, -11021.757360
4,0.036584,0.036584,-11106.277030, -11791.238059
4,0.161065,0.161065,-11130.784544, -11284.701445
4,0.013725,0.013725,-12389.960449, -12924.628127
4,0.185954,0.185954,-11399.119752, -11535.335718
4,0.141253,0.141253,-10990.557095, -11127.647896
4,0.095118,0.095118,-10744.453362, -11051.504021
4,0.002232,0.002232,-14329.119437, -15473.893517
4,0.078025,0.078025,-10695.828214, -10928.740120
4,0.129160,0.129160,-10964.509153, -11065.700812
4,0.171783,0.171783,-11266.568858, -11493.462283
4,0.123553,0.123553,-10846.750843, -11067.547931
4,0.079541,0.079541,-10756.791299, -11069.260145
5,0.107732,0.107732,-10859.440274, -11029.250309
5,0.029207,0.029207,-10691.894529, -11640.588712
5,0.126817,0.126817,-10840.252086, -11251.613976
5,0.052879,0.052879,-10725.709646, -11514.379664
5,0.138183,0.138183,-11032.919698, -11314.146589
5,0.069429,0.069429,-10684.663591, -11122.979726
5,0.000834,0.000834,-15191.713423, -16488.190746
5,0.058979,0.058979,-10555.157455, -11244.358249
5,0.016379,0.016379,-11093.341612, -11995.593907
5,0.099008,0.099008,-10743.679981, -11061.576638
5,0.057778,0.057778,-10455.322453, -10985.578969
5,0.127998,0.127998,-10938.305124, -11180.391692
5,0.099987,0.099987,-10680.555895, -11030.100936
5,0.007209,0.007209,-11827.053988, -13271.347311
5,0.063727,0.063727,-10699.226191, -11221.851510
5,0.097812,0.097812,-10697.187726, -11066.543923
5,0.114441,0.114441,-10890.993477, -11416.639724
5,0.020974,0.020974,-10906.764181, -11887.177303
5,0.129994,0.129994,-10977.554172, -11250.159004
5,0.068740,0.068740,-10773.338597, -11357.470648
5,0.036584,0.036584,-10590.663899, -11342.406439
