# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.076664,0.076664,-12805.332269, -12875.545103
2,0.056061,0.056061,-13475.455077, -13551.611178
2,0.054999,0.054999,-13520.232202, -13633.793686
2,0.183620,0.183620,-12033.686585, -12067.094854
2,0.128895,0.128895,-12076.093261, -12203.768415
2,0.150487,0.150487,-11997.924117, -12044.426909
2,0.113565,0.113565,-12195.490058, -12315.149438
2,0.126092,0.126092,-12093.520641, -12172.280267
2,0.055304,0.055304,-13507.257575, -13580.237813
2,0.178567,0.178567,-12017.978909, -12063.695067
2,0.100239,0.100239,-12354.086008, -12440.577362
2,0.161070,0.161070,-11991.132174, -12084.073917
2,0.103603,0.103603,-12308.550627, -12393.570572
2,0.023264,0.023264,-15803.681962, -15926.174333
2,0.022365,0.022365,-15917.969872, -16083.093371
2,0.092822,0.092822,-12469.318705, -12533.376973
2,0.085978,0.085978,-12595.970049, -12741.291478
2,0.182659,0.182659,-12030.442266, -12115.122571
2,0.026346,0.026346,-15447.215051, -15523.999101
2,0.137311,0.137311,-12034.379770, -12103.588431
2,0.183628,0.183628,-12033.714099, -12140.847948
2,0.082215,0.082215,-12675.006979, -12770.065062
2,0.176996,0.176996,-12013.787594, -12217.880152
2,0.028862,0.028862,-15190.165725, -15335.438900
2,0.021069,0.021069,-16091.976264, -16232.269425
2,0.046674,0.046674,-13916.203748, -13987.324397
2,0.104239,0.104239,-12300.384615, -12371.524710
2,0.129283,0.129283,-12073.827863, -12148.616338
2,0.154250,0.154250,-11993.354021, -12056.626096
2,0.153310,0.153310,-11994.266586, -12050.203120
2,0.022376,0.022376,-15916.441734, -15978.534282
2,0.174801,0.174801,-12008.496782, -12072.964638
3,0.076664,0.076664,-12124.111705, -12436.032559
3,0.056061,0.056061,-12617.544886, -12902.288241
3,0.054999,0.054999,-12651.692997, -13030.198177
3,0.183620,0.183620,-11781.469030, -12104.524869
3,0.128895,0.128895,-11688.494118, -11873.765049
3,0.150487,0.150487,-11693.354673, -11892.658579
3,0.113565,0.113565,-11884.399337, -11972.174387
3,0.126092,0.126092,-11693.778086, -11822.440916
3,0.055304,0.055304,-12641.783861, -12938.815286
3,0.178567,0.178567,-11889.776792, -12114.967591
3,0.100239,0.100239,-11825.449941, -12120.815391
3,0.161070,0.161070,-11766.105322, -12022.606836
3,0.103603,0.103603,-11951.745913, -12206.947403
3,0.023264,0.023264,-14444.615603, -14600.578251
3,0.022365,0.022365,-14651.565688, -14817.650668
3,0.092822,0.092822,-11896.988459, -12157.022515
3,0.085978,0.085978,-11980.023575, -12147.158968
3,0.182659,0.182659,-11776.832630, -12010.835065
3,0.026346,0.026346,-14300.472459, -14444.188372
3,0.137311,0.137311,-11794.395843, -11911.000514
3,0.183628,0.183628,-11781.508110, -11982.257219
3,0.082215,0.082215,-12197.368064, -12402.018019
3,0.176996,0.176996,-11751.849666, -12008.310827
3,0.028862,0.028862,-14010.538957, -14265.471285
3,0.021069,0.021069,-14742.143892, -14880.712889
3,0.046674,0.046674,-12960.574252, -13259.509942
3,0.104239,0.104239,-11793.927682, -11951.169560
3,0.129283,0.129283,-11687.882764, -11818.199398
3,0.154250,0.154250,-11695.692711, -11929.424286
3,0.153310,0.153310,-11695.040451, -11891.432071
3,0.022376,0.022376,-14528.849407, -14718.816715
3,0.174801,0.174801,-11743.273709, -12048.634921
4,0.076664,0.076664,-11597.723515, -11909.751846
4,0.056061,0.056061,-12025.199240, -12474.136114
4,0.054999,0.054999,-12042.936008, -12331.671238
4,0.183620,0.183620,-11733.194129, -12136.727034
4,0.128895,0.128895,-11497.328905, -11873.009527
4,0.150487,0.150487,-11534.754245, -11724.727333
4,0.113565,0.113565,-11534.610351, -11849.422212
4,0.126092,0.126092,-11352.201956, -11823.020909
4,0.055304,0.055304,-12002.253708, -12322.916431
4,0.178567,0.178567,-11732.431336, -11865.431534
4,0.100239,0.100239,-11587.922786, -11895.320311
4,0.161070,0.161070,-11590.033229, -11827.703477
4,0.103603,0.103603,-11486.195989, -11820.359525
4,0.023264,0.023264,-13344.257926, -13708.611217
4,0.022365,0.022365,-13357.754605, -14270.013211
4,0.092822,0.092822,-11440.617857, -11776.680606
4,0.085978,0.085978,-11495.466337, -11845.391493
4,0.182659,0.182659,-11738.929029, -11985.011201
4,0.026346,0.026346,-13380.353120, -13705.737520
4,0.137311,0.137311,-11510.304966, -11763.628768
4,0.183628,0.183628,-11673.718238, -11823.909766
4,0.082215,0.082215,-11532.635737, -11902.435471
4,0.176996,0.176996,-11730.151918, -12110.770166
4,0.028862,0.028862,-12896.152465, -13313.455100
4,0.021069,0.021069,-13286.616549, -13613.862694
4,0.046674,0.046674,-12093.277178, -12423.181678
4,0.104239,0.104239,-11563.334124, -12116.061272
4,0.129283,0.129283,-11503.292469, -11824.619487
4,0.154250,0.154250,-11557.655161, -11822.153921
4,0.153310,0.153310,-11610.013161, -11947.729501
4,0.022376,0.022376,-13495.939134, -13985.605936
4,0.174801,0.174801,-11639.898296, -11980.050990
5,0.076664,0.076664,-11292.845799, -11681.926256
5,0.056061,0.056061,-11545.388895, -12072.613351
5,0.054999,0.054999,-11335.435244, -11816.345236
5,0.183620,0.183620,-12102.345742, -12251.183540
5,0.128895,0.128895,-11240.256673, -11591.296575
5,0.150487,0.150487,-11308.669483, -11592.218053
5,0.113565,0.113565,-11164.937229, -11459.748998
5,0.126092,0.126092,-11420.994615, -11772.859893
5,0.055304,0.055304,-11725.441004, -12506.457294
5,0.178567,0.178567,-11500.359023, -11764.130694
5,0.100239,0.100239,-11299.918918, -11768.839381
5,0.161070,0.161070,-11437.668870, -11732.017019
5,0.103603,0.103603,-11203.630690, -11560.500874
5,0.023264,0.023264,-12321.810364, -13239.261684
5,0.022365,0.022365,-12803.551909, -13430.099176
5,0.092822,0.092822,-11476.688886, -11956.431578
5,0.085978,0.085978,-11391.559095, -12010.934209
5,0.182659,0.182659,-11519.966989, -11940.093036
5,0.026346,0.026346,-12203.267730, -12842.677821
5,0.137311,0.137311,-11214.326370, -11460.380437
5,0.183628,0.183628,-11669.881689, -11975.142369
5,0.082215,0.082215,-11466.389574, -12510.001561
5,0.176996,0.176996,-11697.746215, -12095.352520
5,0.028862,0.028862,-12069.810377, -12731.286152
5,0.021069,0.021069,-12496.645198, -13188.730170
5,0.046674,0.046674,-11687.842148, -12105.169944
5,0.104239,0.104239,-11215.851448, -11534.389700
5,0.129283,0.129283,-11236.592055, -11612.123841
5,0.154250,0.154250,-11376.194789, -11711.168269
5,0.153310,0.153310,-11376.619945, -11570.821855
5,0.022376,0.022376,-12381.683772, -13017.116220
5,0.174801,0.174801,-11599.166706, -11981.520181
6,0.076664,0.076664,-11757.092883, -12452.904875
6,0.056061,0.056061,-10996.865375, -11638.389613
6,0.054999,0.054999,-11064.851545, -11638.300215
6,0.183620,0.183620,-11606.057609, -12020.765666
6,0.128895,0.128895,-11277.281221, -11962.752567
6,0.150487,0.150487,-11291.240860, -11701.008494
6,0.113565,0.113565,-11190.906347, -11642.006526
6,0.126092,0.126092,-11252.066935, -11642.072886
6,0.055304,0.055304,-10958.795267, -11747.668571
6,0.178567,0.178567,-11574.084291, -11870.357494
6,0.100239,0.100239,-11218.072897, -11735.570547
6,0.161070,0.161070,-11412.287604, -11787.376482
6,0.103603,0.103603,-11160.193092, -11699.877312
6,0.023264,0.023264,-12138.592011, -12913.910496
6,0.022365,0.022365,-11923.685143, -13017.794979
6,0.092822,0.092822,-11111.096747, -11832.758943
6,0.085978,0.085978,-10900.387872, -11364.639978
6,0.182659,0.182659,-11978.348606, -12389.782156
6,0.026346,0.026346,-11723.605277, -12539.779797
6,0.137311,0.137311,-11245.920674, -11634.732653
6,0.183628,0.183628,-11600.610422, -11916.782618
6,0.082215,0.082215,-10910.719872, -11567.160007
6,0.176996,0.176996,-11580.862117, -11970.226306
6,0.028862,0.028862,-11632.167552, -12484.568189
6,0.021069,0.021069,-12017.348959, -13270.613375
6,0.046674,0.046674,-11508.658687, -12182.371499
6,0.104239,0.104239,-11152.761105, -11554.608135
6,0.129283,0.129283,-11153.461850, -11510.792529
6,0.154250,0.154250,-11460.496185, -11819.458187
6,0.153310,0.153310,-12054.703895, -12331.458755
6,0.022376,0.022376,-12219.509166, -13037.751246
6,0.174801,0.174801,-11515.152879, -11895.902756
7,0.076664,0.076664,-11093.617088, -12332.281327
7,0.056061,0.056061,-10964.712593, -11875.139243
7,0.054999,0.054999,-10816.911776, -11733.497580
7,0.183620,0.183620,-11675.047425, -11954.553556
7,0.128895,0.128895,-11264.414441, -11571.815550
7,0.150487,0.150487,-12025.188981, -12254.252654
7,0.113565,0.113565,-11135.357405, -11715.895276
7,0.126092,0.126092,-11886.677530, -12165.043498
7,0.055304,0.055304,-10983.768514, -12514.638774
7,0.178567,0.178567,-11569.659862, -11836.513157
7,0.100239,0.100239,-10775.142945, -11518.717813
7,0.161070,0.161070,-11392.999984, -11699.371961
7,0.103603,0.103603,-10843.332494, -11531.741962
7,0.023264,0.023264,-11679.462343, -13457.362911
7,0.022365,0.022365,-11858.327755, -13749.880667
7,0.092822,0.092822,-10957.301168, -11529.995268
7,0.085978,0.085978,-10922.142960, -11534.424200
7,0.182659,0.182659,-11627.197887, -11978.949476
7,0.026346,0.026346,-11741.054551, -12725.968323
7,0.137311,0.137311,-11205.994436, -11605.979375
7,0.183628,0.183628,-11688.884909, -12167.758905
7,0.082215,0.082215,-11041.514977, -12285.318277
7,0.176996,0.176996,-11596.411623, -12008.480387
7,0.028862,0.028862,-11694.404810, -12948.739973
7,0.021069,0.021069,-11283.221384, -12833.949446
7,0.046674,0.046674,-11374.974370, -12069.373008
7,0.104239,0.104239,-10913.777776, -11373.273032
7,0.129283,0.129283,-11241.471467, -11665.785609
7,0.154250,0.154250,-11423.684020, -11848.581669
7,0.153310,0.153310,-11198.606685, -11557.209447
7,0.022376,0.022376,-10996.970222, -12389.379866
7,0.174801,0.174801,-11741.942107, -12077.249425
8,0.076664,0.076664,-10779.220854, -11916.610094
8,0.056061,0.056061,-10457.925103, -11603.653249
8,0.054999,0.054999,-10783.877274, -12453.514044
8,0.183620,0.183620,-11767.878464, -12138.644579
8,0.128895,0.128895,-11143.343924, -11640.515683
8,0.150487,0.150487,-11488.122690, -12015.657746
8,0.113565,0.113565,-11235.434658, -11621.909251
8,0.126092,0.126092,-11075.439436, -11640.510461
8,0.055304,0.055304,-10240.177601, -11548.646771
8,0.178567,0.178567,-11707.898868, -12022.932926
8,0.100239,0.100239,-11287.643617, -11829.274839
8,0.161070,0.161070,-11417.571177, -11929.692933
8,0.103603,0.103603,-10994.095260, -11537.256787
8,0.023264,0.023264,-11466.128161, -13355.051106
8,0.022365,0.022365,-11757.226356, -13367.818462
8,0.092822,0.092822,-11232.437895, -12042.745706
8,0.085978,0.085978,-11489.507537, -11840.224178
8,0.182659,0.182659,-11636.166723, -11964.791442
8,0.026346,0.026346,-12603.099318, -13462.150051
8,0.137311,0.137311,-11261.960468, -11816.090462
8,0.183628,0.183628,-11747.365281, -12017.503552
8,0.082215,0.082215,-10896.819587, -11596.146161
8,0.176996,0.176996,-12115.521796, -12384.189290
8,0.028862,0.028862,-11490.075242, -12566.570723
8,0.021069,0.021069,-11742.015198, -12785.731398
8,0.046674,0.046674,-12517.667663, -13341.898624
8,0.104239,0.104239,-11051.054462, -11635.029038
8,0.129283,0.129283,-11277.533969, -11726.260150
8,0.154250,0.154250,-11355.255444, -11740.975332
8,0.153310,0.153310,-11294.870476, -12181.235574
8,0.022376,0.022376,-11930.765066, -13366.291804
8,0.174801,0.174801,-11612.012631, -11929.459836
9,0.076664,0.076664,-11308.228535, -11995.349946
9,0.056061,0.056061,-11078.349485, -11693.412429
9,0.054999,0.054999,-11083.661258, -12114.587063
9,0.183620,0.183620,-11747.160866, -12034.325152
9,0.128895,0.128895,-11232.229945, -12045.713719
9,0.150487,0.150487,-11362.662196, -12014.950106
9,0.113565,0.113565,-11223.307415, -11764.558562
9,0.126092,0.126092,-11324.559473, -11817.673950
9,0.055304,0.055304,-11100.422214, -11767.069562
9,0.178567,0.178567,-11840.767011, -12310.834699
9,0.100239,0.100239,-11159.946860, -12148.850187
9,0.161070,0.161070,-11634.762128, -11882.066638
9,0.103603,0.103603,-11036.379395, -11875.487228
9,0.023264,0.023264,-11634.768116, -12706.740653
9,0.022365,0.022365,-11735.529809, -13173.962989
9,0.092822,0.092822,-11031.863889, -11750.649348
9,0.085978,0.085978,-11183.631593, -11893.953983
9,0.182659,0.182659,-11758.398244, -12201.829566
9,0.026346,0.026346,-11489.163725, -13564.349895
9,0.137311,0.137311,-11261.251115, -11869.943539
9,0.183628,0.183628,-11783.882780, -12135.400677
9,0.082215,0.082215,-11041.315820, -12112.698160
9,0.176996,0.176996,-11617.572693, -12027.707677
9,0.028862,0.028862,-10994.287595, -13352.285439
9,0.021069,0.021069,-11737.680708, -13007.832731
9,0.046674,0.046674,-11587.916424, -12368.476141
9,0.104239,0.104239,-11400.689405, -12263.049318
9,0.129283,0.129283,-11361.453136, -12145.487300
9,0.154250,0.154250,-12121.448113, -12324.045558
9,0.153310,0.153310,-11466.837137, -12086.365513
9,0.022376,0.022376,-11821.103463, -13312.843440
9,0.174801,0.174801,-11834.800616, -12276.774254
10,0.076664,0.076664,-11439.602348, -12418.687450
10,0.056061,0.056061,-11656.253647, -12798.791712
10,0.054999,0.054999,-11680.147806, -12966.390754
10,0.183620,0.183620,-11870.538434, -12127.060195
10,0.128895,0.128895,-11386.460672, -12052.955978
10,0.150487,0.150487,-11636.944643, -12057.797691
10,0.113565,0.113565,-11433.302662, -12053.113349
10,0.126092,0.126092,-11213.879457, -11644.922582
10,0.055304,0.055304,-11342.804501, -13196.505239
10,0.178567,0.178567,-11905.474246, -12143.891637
10,0.100239,0.100239,-11846.321941, -12312.470531
10,0.161070,0.161070,-11667.802688, -12396.235500
10,0.103603,0.103603,-11438.153251, -11894.426372
10,0.023264,0.023264,-12601.294964, -13870.750656
10,0.022365,0.022365,-11916.616477, -13580.684778
10,0.092822,0.092822,-12279.292280, -12546.963598
10,0.085978,0.085978,-11222.185076, -12113.804980
10,0.182659,0.182659,-12005.396727, -12387.615711
10,0.026346,0.026346,-12162.261215, -13431.599936
10,0.137311,0.137311,-11477.701911, -11934.750478
10,0.183628,0.183628,-12338.601941, -12542.300014
10,0.082215,0.082215,-11538.923211, -11897.707060
10,0.176996,0.176996,-11863.290527, -12217.943457
10,0.028862,0.028862,-11313.643065, -12591.525496
10,0.021069,0.021069,-12031.771260, -14079.936607
10,0.046674,0.046674,-11941.130909, -13164.996820
10,0.104239,0.104239,-11229.809645, -12227.568193
10,0.129283,0.129283,-11376.680399, -11745.628391
10,0.154250,0.154250,-11677.180528, -11996.701262
10,0.153310,0.153310,-12193.099183, -12539.877564
10,0.022376,0.022376,-12776.905774, -13759.884283
10,0.174801,0.174801,-11863.093337, -12182.422165
