# FBP,BGP,LogLik
0.076664,0.076664,-10353.226113
0.056061,0.056061,-10242.289501
0.054999,0.054999,-10239.377053
0.183620,0.183620,-11618.497319
0.128895,0.128895,-10887.148592
0.150487,0.150487,-11161.909510
0.113565,0.113565,-10706.976030
0.126092,0.126092,-10853.156642
0.055304,0.055304,-10240.177601
0.178567,0.178567,-11546.606340
0.100239,0.100239,-10563.646010
0.161070,0.161070,-11303.727587
0.103603,0.103603,-10598.472425
0.023264,0.023264,-10426.212423
0.022365,0.022365,-10445.826810
0.092822,0.092822,-10490.588445
0.085978,0.085978,-10428.342730
0.182659,0.182659,-11604.770796
0.026346,0.026346,-10369.207218
0.137311,0.137311,-10991.668248
0.183628,0.183628,-11618.611722
0.082215,0.082215,-10396.545497
0.176996,0.176996,-11524.405741
0.028862,0.028862,-10332.526175
0.021069,0.021069,-10476.815557
0.046674,0.046674,-10229.938607
0.104239,0.104239,-10605.163690
0.129283,0.129283,-10891.881608
0.154250,0.154250,-11211.859341
0.153310,0.153310,-11199.331216
0.022376,0.022376,-10445.560576
0.174801,0.174801,-11493.517701
