# FBP,BGP,LogLik
0.156325,0.156325,-11279.114056
0.117909,0.117909,-10833.955987
0.039049,0.039049,-10383.315157
0.094237,0.094237,-10602.116855
0.004674,0.004674,-11738.855592
0.003581,0.003581,-11971.885938
0.146977,0.146977,-11164.963147
0.034453,0.034453,-10413.351754
0.193696,0.193696,-11763.676630
0.071642,0.071642,-10433.438447
0.139743,0.139743,-11078.937347
0.092495,0.092495,-10586.923026
0.081892,0.081892,-10501.636970
0.133587,0.133587,-11007.486438
0.125211,0.125211,-10913.156170
0.175373,0.175373,-11520.896497
0.016884,0.016884,-10750.953908
0.101311,0.101311,-10666.752958
0.121537,0.121537,-10872.926683
0.129970,0.129970,-10966.321770
0.125096,0.125096,-10911.881125
0.073569,0.073569,-10444.996769
0.006215,0.006215,-11496.620210
0.142699,0.142699,-11113.832153
0.008768,0.008768,-11217.878807
0.094143,0.094143,-10601.285906
0.143825,0.143825,-11127.211555
0.054702,0.054702,-10365.055332
0.005560,0.005560,-11590.250235
0.018544,0.018544,-10693.909906
0.027821,0.027821,-10488.043262
0.133020,0.133020,-11000.986230
